,A,B,C,D,E,F
2030-01-05 00:00:00,1495.45728632927,0.0,0.0,84469.54715,0.0,185059.506524364
2030-01-05 02:00:00,1232.65389349115,6288.49909999987,0.0,84261.4017,0.0,185059.506524364
2030-01-05 04:00:00,2851.95067004823,9396.99604999974,0.0,84640.8771,0.0,184961.145199105
2030-01-05 06:00:00,5171.08236782786,9030.08169999968,0.0,132649.620774297,694147.063576525,249298.462345585
2030-01-05 08:00:00,5101.27370292353,8201.78425,0.0,81085.0018,0.0,184603.022240678
2030-01-05 10:00:00,0.0,7388.86264999993,0.0,81400.7601,0.0,184508.160438204
2030-01-05 12:00:00,0.0,2913.82459999982,0.0,77643.17525,2.38797385127746e-10,195056.257020958
2030-01-05 14:00:00,0.0,0.0,0.0,47052.43125,3.58998795245504e-10,249298.462345585
2030-01-05 16:00:00,0.0,0.0,0.0,11255.7836,2.3933253016367e-10,224543.695033919
2030-01-05 18:00:00,0.0,0.0,0.0,117305.92288648,694147.063576525,249298.462345585
2030-01-05 20:00:00,0.0,0.0,0.0,4944.09835,2.3933253016367e-10,92663.5616590471
2030-01-05 22:00:00,0.0,0.0,0.0,61517.7283,9.35744116886431e-11,18554.6192110447
2030-01-06 00:00:00,0.0,0.0,0.0,72080.8951,9.71355193306641e-11,3663.47601417031
2030-01-06 02:00:00,0.0,0.0,0.0,67003.7293,1.88688087015312e-10,0.0
2030-01-06 04:00:00,0.0,0.0,0.0,76394.8575,1.0000670726617e-10,3728.0689502001
2030-01-06 06:00:00,0.0,0.0,0.0,80049.23535,1.04008761227824e-10,21904.1158454884
2030-01-06 08:00:00,0.0,0.0,0.0,82474.429,2.14602451654735e-10,43203.0411521678
2030-01-06 10:00:00,0.0,2341.80995000004,0.0,118016.734904769,514754.080497157,215435.45163318
2030-01-06 12:00:00,0.0,0.0,0.0,78724.13625,1.15126504703355e-10,68039.079600303
2030-01-06 14:00:00,0.0,0.0,0.0,67802.38805,2.3933253016367e-10,127209.28857583
2030-01-06 16:00:00,0.0,0.0,0.0,66063.80465,3.58998795245504e-10,171904.192382537
2030-01-06 18:00:00,0.0,0.0,0.0,59758.75785,2.3933253016367e-10,175766.558739845
2030-01-06 20:00:00,0.0,0.0,0.0,132649.620774297,694147.063576525,249298.462345585
2030-01-06 22:00:00,0.0,0.0,0.0,69091.8512,2.18875500959397e-10,80605.3146905817
2030-01-07 00:00:00,0.0,2094.75764999992,0.0,81498.00375,1.08684368659957e-10,90521.3552526924
2030-01-07 02:00:00,0.0,2850.74925000008,0.0,79999.98995,1.1290834574177e-10,125886.401916354
2030-01-07 04:00:00,0.0,0.0,0.0,64328.7733,2.3415577844671e-10,164186.23990543
2030-01-07 06:00:00,0.0,3480.37444999989,0.0,74235.18195,2.35886177506677e-10,175819.970384885
2030-01-07 08:00:00,0.0,0.0,0.0,62155.6262,2.3491882884066e-10,171459.729054332
2030-01-07 10:00:00,0.0,0.0,0.0,29807.10925,1.17241034738612e-10,165840.730100206
2030-01-07 12:00:00,0.0,0.0,0.0,10794.99015,3.55207223310114e-10,166899.820650708
2030-01-07 14:00:00,0.0,0.0,0.0,554.559400000001,2.3933253016367e-10,230512.006068282
2030-01-07 16:00:00,0.0,0.0,0.0,0.0,2.3933253016367e-10,196304.416316781
2030-01-07 18:00:00,0.0,0.0,0.0,132649.620774297,694147.063576525,249298.462345585
2030-01-07 20:00:00,0.0,0.0,0.0,42454.7882511787,-5.32414580326415e-11,187583.729991103
2030-01-07 22:00:00,0.0,0.0,0.0,98452.379601172,159743.245686288,32484.33709108
