Project,Scenario,Dollar_year,Weather_year,Start_day,country,tz,t
Cambium_2022,MidCase,2021$,2012,Sunday,usa,ET,2030
Metric definitions and scenario descriptions: 2022 Cambium Documentation (https://www.nrel.gov/docs/fy23osti/84916.pdf)
Time,Load,Load,Load,Load,Load,Load,Load,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2030-01-01 08:00:00,410526.4,34019.1,14504.8,6001.3,465051.6,397296.7,186023.9,0.0322,0.0424,0.85,0.85,92.9,7.0,0.99,7.8,323.3,0.08,93.4,17.5,110.9,97.0,7.4,1.05,8.0,334.1,0.08,97.5,18.0,115.5,135.6,4.8,0.6,14.5,638.1,0.07,135.9,33.6,169.5,236.7,25.6,3.71,13.3,579.3,0.22,238.5,30.6,269.2,9.89,0.0,0.25,10.14,10.88,0.0,0.25,11.12,465051.6,279027.6,3455.2,3033.9,0.0,6904.8,24221.3,0.0,0.0,17201.8,47713.7,0.0,0.0,3683.8,24741.3,71823.1,0.0,446.8,0.0,91447.0,167470.0,2908.9
2030-01-01 09:00:00,419276.6,44754.1,14863.9,6026.5,484921.2,405693.7,183318.3,0.0324,0.0432,0.85,0.85,87.8,6.6,0.94,7.4,304.9,0.07,88.3,16.5,104.8,91.8,7.0,0.99,7.6,315.7,0.07,92.3,17.0,109.3,136.1,4.9,0.62,14.5,637.6,0.07,136.4,33.5,169.9,161.5,7.7,1.02,18.2,705.3,0.15,162.0,39.3,201.2,9.64,0.0,0.24,9.88,10.68,0.0,0.25,10.93,484921.2,301602.9,3092.3,2909.8,0.0,6904.8,24010.6,0.0,7.1,21346.6,46788.4,0.0,0.0,3683.8,24911.3,71017.2,0.0,0.0,0.0,136458.4,140053.8,3737.0
2030-01-01 10:00:00,427647.0,39224.8,21030.5,6651.0,494553.4,413702.9,159433.0,0.0326,0.044,0.89,0.89,65.9,4.9,0.7,5.9,230.9,0.06,66.3,12.8,79.1,66.4,5.0,0.71,5.9,230.9,0.06,66.7,12.8,79.5,105.9,3.8,0.48,11.5,495.9,0.06,106.2,26.3,132.4,89.4,1.7,0.17,12.7,472.9,0.09,89.5,26.8,116.4,4.33,0.0,0.16,4.48,4.53,0.0,0.17,4.7,494553.4,335120.4,3721.7,2595.8,0.0,6233.2,18202.5,0.0,463.8,28479.2,36778.4,0.0,0.0,3683.8,18214.9,70002.6,0.0,0.0,0.0,176606.7,124796.9,4773.8
2030-01-01 11:00:00,435414.9,50974.1,20796.1,7013.6,514198.6,421121.5,155749.9,0.0328,0.0449,0.89,0.89,63.4,4.8,0.67,5.7,222.1,0.06,63.7,12.3,76.0,64.8,4.9,0.69,5.8,225.7,0.06,65.2,12.5,77.7,113.2,4.0,0.51,12.1,530.9,0.06,113.4,27.9,141.4,43.1,0.8,0.08,8.4,233.6,0.09,43.2,15.4,58.5,4.03,0.0,0.21,4.24,4.37,0.0,0.22,4.59,514198.6,358448.7,2681.9,2595.8,0.0,6233.2,18202.5,0.0,706.5,29915.1,36778.4,0.0,0.0,3683.8,15948.8,69625.4,0.0,0.0,0.0,192489.0,128740.0,6598.1
2030-01-01 12:00:00,442346.6,45251.2,20432.8,6885.1,514915.7,427733.2,158507.0,0.033,0.0456,0.89,0.9,62.6,4.7,0.66,5.6,220.3,0.06,62.9,12.2,75.2,64.2,4.9,0.69,5.7,223.3,0.06,64.6,12.4,76.9,105.3,3.8,0.48,11.3,492.0,0.06,105.5,26.0,131.5,41.5,0.8,0.08,8.2,225.3,0.09,41.5,14.9,56.5,4.28,0.0,0.16,4.44,4.51,0.0,0.18,4.68,514915.6,356408.6,5038.7,2595.8,0.0,6233.2,17885.8,0.0,706.3,30835.8,36778.4,0.0,0.0,3683.8,16665.8,69625.4,0.0,0.0,0.0,191813.3,123709.7,9343.6
2030-01-01 13:00:00,444650.2,48433.1,20793.7,7063.0,520940.1,429929.3,157079.0,0.0331,0.0458,0.9,0.9,61.9,4.6,0.65,5.6,217.7,0.06,62.2,12.1,74.3,62.8,4.8,0.67,5.5,217.3,0.06,63.1,12.0,75.1,107.8,3.8,0.48,11.4,506.1,0.06,108.1,26.5,134.6,19.5,0.4,0.05,6.1,109.0,0.1,19.5,9.4,28.9,4.38,0.0,0.17,4.55,4.45,0.0,0.18,4.63,520940.1,363861.1,3417.8,2595.8,0.0,6233.2,17885.8,0.0,655.6,34740.3,36778.4,0.0,0.0,3683.8,17492.1,68992.0,0.0,0.0,0.0,193456.4,122817.2,12191.6
2030-01-01 14:00:00,443502.4,47653.2,20821.6,7046.1,519023.4,428831.2,156937.7,0.0331,0.0457,0.89,0.9,62.1,4.6,0.65,5.6,218.5,0.06,62.4,12.1,74.6,62.0,4.7,0.66,5.5,216.2,0.06,62.3,12.0,74.3,114.6,4.1,0.52,12.0,535.7,0.06,114.9,28.0,142.9,51.0,1.0,0.1,9.0,273.0,0.09,51.0,17.2,68.2,4.37,0.0,0.16,4.53,4.45,0.0,0.18,4.63,519023.4,362085.6,2601.3,2595.8,0.0,6233.2,17885.8,0.0,639.2,35848.0,36778.4,0.0,0.0,3683.8,18167.4,68992.0,0.0,0.0,0.0,192532.8,117878.6,15187.1
2030-01-01 15:00:00,444167.6,29913.5,20817.5,7334.9,502233.5,429464.9,155603.0,0.0331,0.0458,0.89,0.9,64.2,4.8,0.67,5.8,225.9,0.06,64.5,12.5,77.1,64.8,4.9,0.69,5.8,225.5,0.06,65.1,12.5,77.6,115.5,4.2,0.53,12.3,540.5,0.06,115.8,28.4,144.2,46.9,0.9,0.09,8.7,253.3,0.09,47.0,16.3,63.3,4.28,0.0,0.16,4.44,4.53,0.0,0.18,4.7,502233.6,346630.5,1369.4,2595.8,0.0,6233.2,17885.8,0.0,675.5,29796.2,36778.4,0.0,0.0,3683.8,16599.5,70457.0,0.0,0.0,0.0,178821.6,120358.0,16979.2
2030-01-01 16:00:00,454095.2,23091.5,6207.1,7994.1,491387.8,438936.3,193406.3,0.0334,0.0468,0.83,0.83,85.9,5.3,0.73,8.5,337.1,0.07,86.3,18.6,104.8,90.7,5.5,0.76,9.0,357.6,0.08,91.1,19.7,110.8,165.2,5.4,0.67,17.5,788.8,0.08,165.5,41.1,206.6,217.7,4.1,0.41,25.7,1138.3,0.09,217.9,59.7,277.6,12.5,0.0,0.15,12.65,13.98,0.0,0.18,14.16,491387.8,297981.6,3101.7,3176.1,0.0,6550.9,17914.5,0.0,720.3,23504.0,64168.4,0.0,0.0,3683.8,15465.8,78266.7,0.0,1078.4,0.0,125722.0,129514.8,18520.4
2030-01-01 17:00:00,474740.6,10754.3,6166.6,8541.9,500203.4,458575.7,242668.7,0.034,0.049,0.82,0.8,93.8,5.9,0.81,9.0,363.3,0.08,94.2,19.8,114.0,106.6,6.6,0.92,10.3,414.8,0.09,107.0,22.7,129.7,199.6,7.6,0.97,20.2,920.2,0.09,200.1,47.6,247.7,293.7,14.1,1.87,26.9,1265.2,0.13,294.6,64.7,359.3,14.05,0.0,0.16,14.2,15.32,0.0,0.18,15.5,500203.4,257534.7,29871.1,3227.9,0.0,9017.0,20616.4,0.0,674.8,13298.8,69347.2,0.0,0.0,3683.8,18316.8,78763.9,0.0,9824.5,0.0,72908.5,151082.6,19570.0
2030-01-01 18:00:00,491109.3,212.9,0.0,6754.9,498077.1,474123.9,289834.3,0.0346,0.0507,0.79,0.78,111.8,7.4,1.02,10.2,421.9,0.09,112.3,22.8,135.1,126.0,8.2,1.14,11.5,478.2,0.1,126.6,25.8,152.4,200.9,8.0,1.02,20.0,916.5,0.09,201.4,47.3,248.8,404.7,15.0,1.91,41.2,1880.9,0.18,405.6,97.3,502.9,22.19,0.0,0.25,22.44,23.41,0.0,0.27,23.68,498077.1,208242.8,44307.6,3543.5,0.0,10122.7,26104.9,0.0,255.8,3711.2,77214.8,0.0,0.0,3683.8,31860.7,81517.9,0.0,11478.4,0.0,17537.8,166413.7,20324.2
2030-01-01 19:00:00,501918.7,290.0,0.0,7526.7,509735.4,484409.2,312471.2,0.0349,0.0517,0.8,0.78,109.8,7.2,0.99,10.0,416.3,0.08,110.3,22.5,132.7,124.5,8.1,1.12,11.4,473.5,0.1,125.1,25.6,150.6,207.2,8.0,1.03,20.8,951.1,0.09,207.8,49.2,256.9,431.0,28.4,3.94,33.6,1609.2,0.23,432.9,81.6,514.5,22.36,0.0,0.25,22.61,23.61,0.0,0.27,23.88,509735.4,197264.2,51660.8,3543.5,0.0,8827.5,25897.2,0.0,0.0,0.1,78415.8,0.0,0.0,3683.8,46174.6,81517.9,0.0,12750.2,0.0,0.2,175929.8,21334.2
2030-01-01 20:00:00,503255.6,1868.1,0.0,7390.5,512514.2,485662.7,302562.5,0.035,0.0519,0.8,0.78,109.1,7.1,0.99,9.9,413.5,0.08,109.6,22.3,131.9,122.7,8.0,1.11,11.2,466.2,0.09,123.3,25.1,148.4,211.1,8.2,1.05,21.2,967.8,0.1,211.6,50.0,261.6,477.4,36.9,5.21,31.4,1607.9,0.23,479.9,79.4,559.3,20.3,0.0,0.25,20.55,21.52,0.0,0.27,21.79,512514.2,209951.6,42546.7,3543.5,0.0,7832.2,25897.2,0.0,0.0,0.0,78275.9,0.0,0.0,3683.8,47651.7,80155.7,0.0,12975.9,0.0,0.0,188041.6,21910.1
2030-01-01 21:00:00,492330.2,2539.9,0.0,7053.6,501923.7,475266.7,291057.8,0.0347,0.0509,0.79,0.78,111.4,7.3,1.01,10.2,422.2,0.09,111.9,22.8,134.6,122.9,8.1,1.12,11.2,465.3,0.09,123.5,25.1,148.5,212.2,8.3,1.06,21.2,972.5,0.1,212.8,50.3,263.0,381.0,23.2,3.2,30.8,1480.6,0.19,382.6,75.0,457.6,20.29,0.0,0.26,20.54,21.51,0.0,0.27,21.79,501923.7,210865.9,31067.8,3543.5,0.0,7832.2,25897.2,0.0,0.0,0.0,78275.9,0.0,0.0,3683.8,46574.5,80155.7,0.0,14027.3,0.0,0.0,188384.2,22481.7
2030-01-01 22:00:00,474357.6,2862.7,213.0,7100.5,484533.9,458157.8,274627.2,0.0341,0.0492,0.79,0.78,115.1,7.5,1.05,10.5,435.7,0.09,115.6,23.5,139.1,123.3,8.1,1.13,11.2,466.0,0.09,123.9,25.1,149.0,208.9,7.9,1.01,21.1,963.7,0.1,209.4,49.8,259.3,486.3,42.5,6.06,28.1,1489.3,0.25,489.2,72.5,561.7,20.2,0.0,0.22,20.41,21.41,0.0,0.23,21.63,484533.8,209906.6,18214.8,3543.5,0.0,7829.1,25897.2,0.0,0.0,0.0,77862.3,0.0,0.0,3683.8,45332.8,80155.7,0.0,12108.1,0.0,0.0,187499.4,22407.2
2030-01-01 23:00:00,451200.6,4311.8,0.0,7307.0,462819.5,436082.6,257324.7,0.0335,0.0469,0.78,0.78,119.2,7.9,1.09,10.8,449.8,0.09,119.8,24.3,144.0,124.7,8.3,1.16,11.2,467.9,0.1,125.3,25.2,150.5,211.3,8.0,1.03,21.3,974.7,0.1,211.8,50.4,262.2,434.8,35.7,5.07,27.5,1400.0,0.23,437.2,69.3,506.5,20.05,0.0,0.26,20.31,21.26,0.0,0.28,21.53,462819.6,205494.8,11748.5,3543.5,0.0,7670.5,25897.2,0.0,0.0,0.0,76336.4,0.0,0.0,3683.8,44259.5,80155.7,0.0,4029.7,0.0,0.0,183027.5,22467.3
2030-01-02 00:00:00,426625.8,6973.7,0.0,7329.7,440929.2,412615.5,237544.1,0.0328,0.0445,0.8,0.79,112.3,7.7,1.07,10.2,416.4,0.09,112.8,22.6,135.4,117.6,8.1,1.12,10.6,434.7,0.09,118.2,23.6,141.7,228.1,9.2,1.19,22.5,1035.3,0.1,228.7,53.4,282.1,394.0,27.7,3.87,29.2,1419.7,0.21,395.8,71.6,467.4,18.32,0.0,0.21,18.53,19.48,0.0,0.22,19.7,440929.2,203385.1,5526.1,3488.5,0.0,7109.9,24249.0,0.0,0.0,0.0,65496.1,0.0,0.0,3683.8,43926.6,80155.7,0.0,3908.4,0.0,0.0,180557.8,22827.3
2030-01-02 01:00:00,408294.1,9808.6,894.6,7491.6,426488.9,395096.6,226538.8,0.0323,0.0425,0.8,0.8,112.3,7.8,1.09,10.1,411.9,0.09,112.8,22.4,135.2,118.3,8.3,1.15,10.6,432.2,0.1,118.8,23.5,142.3,222.2,8.4,1.06,22.5,1028.7,0.1,222.7,53.2,275.9,304.0,9.9,1.22,32.5,1453.0,0.15,304.6,75.9,380.5,17.92,0.0,0.25,18.17,19.15,0.0,0.27,19.41,426488.8,199950.0,3862.8,3488.5,0.0,6904.8,24050.3,0.0,0.0,0.0,61575.9,0.0,0.0,3683.8,39775.8,79814.4,0.0,3382.7,0.0,0.0,177255.8,22694.2
2030-01-02 02:00:00,398929.4,10722.6,1202.8,7316.4,418171.3,386145.6,220597.7,0.032,0.0414,0.8,0.79,114.5,7.9,1.11,10.3,420.1,0.09,115.1,22.9,137.9,120.7,8.4,1.18,10.8,440.8,0.1,121.2,23.9,145.2,229.3,9.0,1.16,22.9,1048.9,0.1,229.9,54.2,284.1,451.4,37.0,5.26,27.8,1451.8,0.22,453.9,71.1,525.0,17.82,0.0,0.25,18.08,19.06,0.0,0.26,19.32,418171.2,197573.6,2578.1,3488.5,0.0,6904.8,24050.3,0.0,0.0,0.0,61570.3,0.0,0.0,3683.8,34905.3,80155.7,0.0,3260.9,0.0,0.0,174980.7,22592.9
2030-01-02 03:00:00,396256.2,10513.3,2433.9,7134.7,416338.0,383590.2,217631.4,0.032,0.0411,0.79,0.78,119.5,8.3,1.16,10.6,436.8,0.1,120.0,23.7,143.7,126.0,8.9,1.24,11.1,458.3,0.1,126.6,24.8,151.3,232.5,9.6,1.24,22.8,1050.5,0.11,233.2,54.2,287.3,457.1,36.9,5.24,28.7,1487.8,0.23,459.6,73.1,532.7,17.88,0.0,0.25,18.13,19.16,0.0,0.25,19.41,416338.0,198706.6,1421.3,3488.5,0.0,6904.8,25198.8,0.0,0.0,0.0,63504.6,0.0,0.0,3683.8,31543.1,79814.4,0.0,2072.2,0.0,0.0,176173.1,22533.5
2030-01-02 04:00:00,402952.4,7230.7,2052.9,6974.3,419210.3,390004.6,223688.0,0.0321,0.0418,0.77,0.77,125.2,8.6,1.2,11.1,460.4,0.1,125.7,24.9,150.6,131.2,9.1,1.27,11.5,480.3,0.1,131.8,25.9,157.7,219.7,8.8,1.13,21.8,1001.3,0.1,220.3,51.7,272.0,457.6,38.9,5.54,27.8,1433.5,0.25,460.3,70.5,530.8,18.74,0.0,0.25,18.99,19.92,0.0,0.24,20.16,419210.3,195522.3,4111.1,3488.5,0.0,6904.8,26171.2,0.0,0.0,0.0,68199.2,0.0,0.0,3683.8,30020.8,79835.6,0.0,1273.0,0.0,0.0,172901.9,22620.3
2030-01-02 05:00:00,418021.3,4879.3,1476.2,7098.9,431475.7,404423.4,235673.7,0.0325,0.0434,0.77,0.77,125.4,8.5,1.18,11.2,467.0,0.1,126.0,25.2,151.2,132.1,9.0,1.25,11.8,490.5,0.1,132.7,26.4,159.1,214.1,8.5,1.09,21.3,977.2,0.1,214.7,50.5,265.1,581.7,62.3,9.02,23.7,1416.9,0.32,586.0,66.0,652.0,19.21,0.0,0.23,19.44,20.32,0.0,0.23,20.56,431475.7,195802.0,12094.9,3488.5,0.0,7109.9,26198.8,0.0,0.0,0.0,72531.5,0.0,0.0,3683.8,28418.6,79814.4,0.0,2333.3,0.0,0.0,173145.0,22657.0
2030-01-02 06:00:00,439570.8,1849.1,1476.2,7667.4,450563.4,425003.3,250872.4,0.0331,0.0457,0.77,0.77,123.3,8.2,1.14,11.1,462.4,0.09,123.8,24.9,148.7,132.1,8.8,1.22,11.9,495.5,0.1,132.7,26.7,159.4,210.1,8.4,1.08,20.8,956.6,0.1,210.7,49.4,260.1,467.9,37.7,5.34,29.9,1531.8,0.24,470.5,75.6,546.1,19.58,0.0,0.22,19.8,20.63,0.0,0.23,20.85,450563.4,199691.1,17279.6,3488.5,0.0,7109.9,26421.8,0.0,0.0,312.0,75821.5,0.0,0.0,3683.8,28792.4,79814.4,0.0,8460.5,0.0,9.9,176826.9,22542.3
2030-01-02 07:00:00,462878.1,2368.4,1476.2,7339.6,474062.3,447238.3,247592.8,0.0338,0.048,0.79,0.78,116.0,7.8,1.09,10.4,433.2,0.09,116.6,23.4,139.9,122.7,8.3,1.15,11.0,456.7,0.09,123.2,24.6,147.8,185.5,7.2,0.92,18.6,852.4,0.08,186.0,44.1,230.1,458.4,36.8,5.22,29.9,1502.0,0.25,460.9,74.7,535.7,19.21,0.0,0.2,19.41,20.31,0.0,0.21,20.52,474062.3,226469.5,20010.5,3436.6,0.0,7109.9,26477.8,0.0,0.0,7035.0,74172.7,0.0,0.0,3683.8,29102.9,81073.1,0.0,2525.5,0.0,21965.5,175087.8,22381.3
2030-01-02 08:00:00,481897.0,21606.3,14108.5,7605.4,525217.2,465357.0,205414.7,0.0343,0.0499,0.86,0.87,82.0,6.2,0.87,7.1,286.4,0.07,82.4,15.6,98.0,83.7,6.4,0.9,7.1,289.7,0.07,84.1,15.7,99.9,126.6,4.5,0.56,13.3,594.4,0.06,126.9,31.1,157.9,68.4,5.4,0.76,10.1,238.9,0.17,68.8,17.3,86.1,10.58,0.0,0.21,10.79,11.27,0.0,0.21,11.48,525217.2,319802.5,11457.2,3402.1,0.0,7484.1,24021.7,0.0,0.0,19645.8,48226.8,0.0,0.0,3683.8,29740.9,76919.8,0.0,478.3,0.0,100233.2,178125.6,21797.9
2030-01-02 09:00:00,495452.0,45070.2,14108.5,7343.8,561974.6,478250.9,196684.6,0.0347,0.0512,0.87,0.87,73.7,5.4,0.76,6.5,261.4,0.06,74.1,14.3,88.4,77.0,5.7,0.8,6.7,271.5,0.06,77.4,14.8,92.2,117.8,3.9,0.48,12.5,562.2,0.05,118.1,29.2,147.3,155.2,7.6,1.02,18.1,670.2,0.16,155.8,38.1,193.9,11.96,0.0,0.2,12.15,12.93,0.0,0.21,13.14,561974.6,365290.0,5082.8,3400.3,0.0,6904.8,22420.4,0.0,6.4,25768.9,48226.8,0.0,0.0,3683.8,28982.7,76919.8,0.0,1063.2,0.0,176239.4,142213.9,21061.4
