Project,Scenario,Dollar_year,Weather_year,Start_day,country,tz,t
Cambium_2022,MidCase,2021$,2012,Sunday,usa,ET,2050
Metric definitions and scenario descriptions: 2022 Cambium Documentation (https://www.nrel.gov/docs/fy23osti/84916.pdf)
Time,Load,Load,Load,Load,Load,Load,Load,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2050-06-09 17:00:00,914737.9,35145.2,9709.7,9687.7,969280.5,876309.5,258913.1,0.042,0.0711,0.9,0.9,35.6,0.7,0.07,4.9,187.7,0.03,35.7,10.5,46.1,40.5,0.8,0.08,5.4,213.0,0.03,40.6,11.7,52.3,121.4,3.2,0.37,14.2,607.5,0.07,121.6,32.3,153.9,315.2,5.9,0.59,37.2,1648.2,0.14,315.5,86.4,401.9,15.09,0.0,0.15,15.24,17.07,0.0,0.17,17.24,969280.5,710367.4,64845.4,2443.6,0.0,10139.7,47.8,0.0,0.0,55968.5,92588.2,0.0,437.1,2349.5,12543.2,64390.5,0.0,9128.2,0.0,507049.1,117916.6,29433.2
2050-06-09 18:00:00,891226.8,36406.0,9874.0,9134.3,946641.0,854458.7,409965.5,0.0412,0.0692,0.87,0.86,54.3,1.0,0.1,7.1,284.7,0.04,54.4,15.6,70.0,62.0,1.2,0.12,8.0,323.8,0.04,62.1,17.6,79.7,178.0,4.2,0.48,20.8,900.6,0.09,178.2,47.7,225.9,420.5,8.0,0.8,49.6,2196.5,0.18,420.9,115.1,536.1,19.85,0.0,0.14,19.99,22.46,0.0,0.16,22.62,946641.1,536675.6,176556.1,2443.6,0.0,10139.7,47.8,0.0,0.0,37005.8,103151.6,0.0,21809.4,2195.6,14122.8,64390.5,323.4,14784.9,0.0,321938.8,144093.6,33637.4
2050-06-09 19:00:00,824520.4,18813.6,7759.7,7962.4,859056.1,792090.2,459380.4,0.0393,0.0643,0.83,0.82,72.3,1.4,0.14,9.3,377.7,0.05,72.4,20.6,93.0,81.2,1.6,0.16,10.3,423.5,0.05,81.3,23.0,104.3,200.0,4.6,0.52,23.6,1014.0,0.11,200.3,53.8,254.1,367.5,7.1,0.72,43.2,1914.9,0.16,367.9,100.3,468.2,19.15,0.0,0.14,19.28,21.13,0.0,0.15,21.28,859056.1,399675.7,202678.0,2443.6,0.0,10139.7,47.8,0.0,0.0,17327.6,104844.3,0.0,38352.7,2111.7,18881.4,64390.5,515.7,14975.0,0.0,159140.3,187871.1,35336.7
2050-06-09 20:00:00,769474.8,145.7,0.0,8424.2,778044.7,740393.1,442008.2,0.0378,0.0602,0.87,0.86,50.5,1.0,0.1,6.8,265.6,0.04,50.5,14.7,65.2,55.9,1.1,0.11,7.4,293.2,0.04,55.9,16.1,72.1,182.2,4.5,0.52,21.5,908.0,0.11,182.4,48.5,231.0,300.3,5.8,0.59,35.3,1564.8,0.13,300.6,82.0,382.6,17.52,0.0,0.14,17.66,18.66,0.0,0.15,18.81,778044.7,336036.5,222364.4,2443.6,0.0,10139.7,47.8,0.0,0.0,7921.1,99789.6,0.0,4117.9,2494.7,14954.0,64390.5,0.0,21266.1,0.0,50751.5,242073.6,35290.3
2050-06-09 21:00:00,717138.6,1965.9,0.0,8711.9,727816.3,691155.6,422653.2,0.0362,0.0559,0.87,0.87,47.5,0.9,0.09,6.5,250.2,0.04,47.5,14.0,61.5,51.6,1.0,0.1,6.9,271.0,0.04,51.6,15.0,66.7,148.1,3.8,0.43,17.5,745.3,0.08,148.3,39.7,188.0,287.9,5.4,0.54,34.4,1506.0,0.13,288.2,79.3,367.6,15.11,0.0,0.15,15.26,16.07,0.0,0.16,16.23,727816.3,305163.1,210493.6,2443.6,0.0,10140.7,47.8,0.0,0.0,505.5,93165.4,0.0,437.1,2502.1,15468.1,64390.5,0.0,23564.5,0.0,1492.5,269576.8,33588.3
2050-06-09 22:00:00,650739.7,4774.1,0.0,8913.7,664427.5,628279.8,355161.7,0.0345,0.0508,0.86,0.86,51.8,1.0,0.1,7.1,273.1,0.04,51.9,15.3,67.1,53.7,1.0,0.1,7.2,282.5,0.04,53.8,15.7,69.5,146.2,3.6,0.41,17.4,738.4,0.09,146.5,39.4,185.9,297.8,5.7,0.57,35.2,1556.1,0.13,298.1,81.6,379.8,14.65,0.0,0.15,14.8,15.56,0.0,0.16,15.72,664427.6,309265.9,147910.4,2443.6,0.0,10139.7,47.8,0.0,0.0,0.8,92828.8,0.0,437.1,2502.1,12351.7,64390.5,0.0,22110.1,0.0,119.5,276751.2,32394.4
2050-06-09 23:00:00,595491.8,7870.7,0.0,8874.6,612237.1,575663.2,304221.6,0.0333,0.0467,0.85,0.86,54.4,1.0,0.1,7.5,286.6,0.05,54.4,16.0,70.5,54.5,1.0,0.11,7.4,286.9,0.04,54.6,15.9,70.5,140.8,3.6,0.41,16.7,709.0,0.08,141.0,37.9,178.9,280.6,5.3,0.53,33.1,1467.2,0.12,280.9,76.9,357.8,14.08,0.0,0.15,14.23,14.97,0.0,0.16,15.13,612237.0,308015.5,102958.1,2432.3,0.0,10139.7,47.8,0.0,0.0,0.0,89834.5,0.0,437.1,2502.1,12218.0,64390.5,0.0,19261.7,0.0,0.0,274323.3,33692.2
2050-06-10 00:00:00,556957.3,3303.6,0.0,9198.1,569459.0,538887.7,278546.4,0.0324,0.0436,0.84,0.86,57.4,1.1,0.11,7.9,302.7,0.05,57.5,17.0,74.4,54.8,1.0,0.11,7.4,288.3,0.04,54.8,16.0,70.9,146.3,3.7,0.42,17.4,736.9,0.09,146.5,39.3,185.9,282.7,5.7,0.59,33.1,1465.7,0.12,283.0,76.8,359.8,14.52,0.0,0.15,14.67,15.27,0.0,0.16,15.43,569459.0,290912.6,76737.4,2321.1,0.0,10139.7,47.8,0.0,0.0,0.0,88194.2,0.0,437.1,2502.1,13541.1,64390.5,0.0,20235.5,0.0,0.0,257324.5,33588.2
2050-06-10 01:00:00,517879.8,8407.8,0.0,9655.0,535942.7,501459.2,241378.6,0.0317,0.0405,0.85,0.86,56.8,1.1,0.11,7.9,299.6,0.05,56.9,16.9,73.7,53.9,1.0,0.1,7.4,284.1,0.04,54.0,15.9,69.9,150.5,3.7,0.42,18.1,760.8,0.09,150.8,40.8,191.5,258.5,5.1,0.52,30.4,1344.9,0.11,258.8,70.5,329.3,13.95,0.0,0.15,14.1,14.72,0.0,0.15,14.87,535942.7,294564.1,50259.7,2321.1,0.0,10139.7,47.8,0.0,0.0,0.0,82265.1,0.0,437.1,2502.1,13874.6,64390.5,0.0,15141.0,0.0,0.0,258872.6,35691.5
2050-06-10 02:00:00,488328.5,8501.1,479.5,10082.6,507391.7,473088.2,217970.1,0.0312,0.0381,0.84,0.86,58.0,1.1,0.11,8.1,306.0,0.05,58.0,17.3,75.3,54.3,1.0,0.1,7.5,286.2,0.05,54.4,16.0,70.4,149.0,3.6,0.4,18.1,756.6,0.09,149.2,40.7,189.9,247.4,6.5,0.76,27.6,1232.4,0.11,247.8,64.4,312.2,13.77,0.0,0.15,13.92,14.54,0.0,0.16,14.69,507391.6,289421.6,37202.1,2321.1,0.0,10139.7,47.8,0.0,0.0,0.0,79630.1,0.0,437.1,2502.1,11887.2,64390.5,0.0,9412.5,0.0,0.0,255486.2,33935.4
2050-06-10 03:00:00,473758.2,9194.6,0.0,10126.3,493079.1,459081.9,206161.3,0.031,0.0369,0.84,0.86,56.9,1.1,0.11,8.0,300.1,0.05,56.9,17.0,73.9,53.2,1.0,0.1,7.4,280.3,0.05,53.2,15.7,69.0,156.0,3.6,0.4,19.0,797.2,0.09,156.3,42.7,199.0,226.9,5.9,0.68,26.0,1134.8,0.12,227.2,59.9,287.1,12.86,0.0,0.15,13.01,13.58,0.0,0.15,13.74,493079.1,286917.9,31870.2,2282.7,0.0,10139.7,47.8,0.0,0.0,13.9,76065.5,0.0,437.1,2502.1,11837.5,62784.7,0.0,8194.1,0.0,1.5,254564.6,32337.8
2050-06-10 04:00:00,461465.9,10549.9,479.5,10193.9,482689.2,447259.2,195314.6,0.0308,0.0359,0.85,0.86,56.0,1.1,0.11,7.9,295.8,0.05,56.1,16.7,72.8,52.8,1.0,0.1,7.3,278.3,0.05,52.9,15.6,68.5,153.8,3.5,0.39,18.8,787.3,0.09,154.0,42.3,196.3,230.4,4.9,0.53,26.7,1185.1,0.1,230.6,62.0,292.7,11.98,0.0,0.15,12.13,12.7,0.0,0.15,12.85,482689.2,287374.6,25704.8,2171.3,0.0,10139.7,47.8,0.0,0.0,448.2,73448.0,0.0,437.1,2502.1,11552.8,62093.4,0.0,7217.7,0.0,1990.6,254102.1,30833.7
2050-06-10 05:00:00,461502.4,22492.3,13228.8,9086.0,506309.6,447314.3,163359.1,0.0307,0.0358,0.9,0.9,37.0,0.7,0.07,5.6,196.0,0.04,37.0,11.4,48.4,37.0,0.7,0.07,5.4,195.7,0.04,37.1,11.2,48.3,126.6,3.1,0.35,15.3,641.0,0.08,126.7,34.4,161.2,140.7,2.7,0.27,18.9,740.0,0.11,140.8,41.0,181.8,8.94,0.0,0.17,9.11,9.42,0.0,0.16,9.57,506309.6,342950.5,20674.2,2082.6,0.0,10139.7,47.8,0.0,0.0,1684.0,50438.1,0.0,437.1,2502.1,11442.0,60691.3,0.0,4904.3,0.0,67035.1,245520.1,28711.3
2050-06-10 06:00:00,473630.4,115988.5,15130.4,6475.2,611224.5,459016.9,132986.1,0.0309,0.0367,0.93,0.94,24.0,0.5,0.05,3.6,127.2,0.03,24.0,7.4,31.4,22.7,0.4,0.04,3.3,119.9,0.02,22.7,6.9,29.6,91.0,2.5,0.3,10.7,451.2,0.06,91.1,24.2,115.3,46.8,0.9,0.09,5.5,244.7,0.02,46.9,12.8,59.7,2.25,0.0,0.16,2.42,2.21,0.0,0.12,2.33,611224.5,478238.4,21004.4,1219.2,0.0,10139.7,19.1,0.0,0.0,20321.9,39412.3,0.0,437.1,2502.1,8345.6,48503.6,0.0,1403.2,0.0,232905.3,200302.8,24708.5
2050-06-10 07:00:00,503516.6,179573.2,14863.9,5635.8,703589.6,487770.4,111034.8,0.0313,0.039,0.95,0.95,20.2,0.4,0.04,3.0,106.9,0.02,20.2,6.2,26.4,18.8,0.4,0.04,2.7,99.2,0.02,18.8,5.6,24.4,85.8,2.5,0.29,10.1,423.4,0.05,85.9,22.7,108.6,23.3,0.4,0.04,2.8,122.0,0.01,23.4,6.4,29.7,0.64,0.0,0.19,0.83,0.64,0.0,0.16,0.8,703589.6,592554.8,3890.0,853.4,0.0,10139.7,19.1,0.0,0.0,38984.5,38034.5,0.0,437.1,1946.6,8213.7,47500.8,0.0,0.0,0.0,405993.3,127488.5,20088.4
2050-06-10 08:00:00,551590.7,237442.1,16185.0,4285.3,809503.2,533863.5,111101.5,0.0321,0.0428,0.95,0.95,17.7,0.3,0.03,2.6,93.7,0.02,17.7,5.4,23.1,17.7,0.3,0.03,2.5,93.5,0.02,17.7,5.3,23.0,82.4,2.4,0.29,9.6,404.9,0.05,82.5,21.7,104.2,16.0,0.3,0.03,2.2,84.5,0.01,16.0,4.7,20.7,0.61,0.0,0.14,0.75,0.7,0.0,0.14,0.84,809503.2,698401.7,3635.9,853.4,0.0,10139.7,19.1,0.0,0.0,48124.8,38124.9,0.0,574.2,1981.8,8271.7,47500.8,0.0,0.0,0.0,541987.7,90238.4,18050.8
2050-06-10 09:00:00,610559.9,228637.0,25396.4,4565.1,869158.4,590141.4,112338.9,0.0334,0.0475,0.96,0.96,16.5,0.3,0.03,2.5,87.3,0.02,16.5,5.1,21.6,16.5,0.3,0.03,2.4,87.2,0.02,16.5,5.0,21.5,78.8,2.3,0.28,9.2,385.8,0.05,78.9,20.7,99.6,28.8,0.5,0.05,3.8,151.6,0.02,28.8,8.4,37.2,0.94,0.0,0.08,1.02,1.15,0.0,0.1,1.25,869158.4,756819.5,3700.8,853.4,0.0,10139.7,19.1,0.0,0.0,59613.7,38124.9,0.0,574.2,1554.3,8402.4,48970.1,0.0,0.0,0.0,584863.0,96831.8,15511.1
2050-06-10 10:00:00,669786.3,207498.1,24710.3,4901.7,906896.5,646390.3,115832.3,0.0349,0.0522,0.96,0.96,15.8,0.3,0.03,2.4,83.7,0.02,15.8,4.9,20.7,15.6,0.3,0.03,2.3,82.7,0.02,15.7,4.7,20.4,77.4,2.3,0.28,9.0,378.5,0.05,77.6,20.3,97.9,26.4,0.5,0.05,3.8,139.8,0.03,26.4,8.0,34.4,0.95,0.0,0.08,1.02,1.14,0.0,0.09,1.24,906896.5,791064.2,5363.0,853.4,0.0,10139.7,19.1,0.0,0.0,62212.1,38124.9,0.0,574.2,1872.9,8814.7,50070.4,0.0,0.0,0.0,601313.3,108590.9,18947.8
2050-06-10 11:00:00,725042.8,171374.1,23834.3,4999.5,925250.8,698641.1,118604.2,0.0364,0.0565,0.96,0.96,15.5,0.3,0.03,2.3,82.1,0.02,15.5,4.8,20.3,15.6,0.3,0.03,2.3,82.3,0.02,15.6,4.7,20.3,74.5,2.3,0.28,8.6,362.4,0.05,74.6,19.4,94.0,16.7,0.3,0.03,2.9,89.5,0.03,16.7,5.6,22.3,0.92,0.0,0.12,1.05,1.13,0.0,0.13,1.26,925250.8,806646.6,8462.4,853.4,0.0,10139.7,19.1,0.0,0.0,60637.1,38124.9,0.0,574.2,1829.5,8530.6,50070.4,0.0,0.0,0.0,609402.6,116470.8,20136.1
2050-06-10 12:00:00,776496.0,142257.5,22685.9,5313.2,946752.5,747098.2,120189.0,0.0379,0.0604,0.96,0.96,15.1,0.3,0.03,2.3,80.2,0.02,15.1,4.7,19.8,15.4,0.3,0.03,2.2,81.6,0.02,15.4,4.7,20.1,73.4,2.3,0.27,8.3,356.6,0.04,73.5,19.0,92.5,42.0,0.8,0.08,5.0,219.4,0.02,42.0,11.5,53.5,0.94,0.0,0.12,1.06,1.12,0.0,0.13,1.25,946752.6,826563.6,9577.3,873.9,0.0,10139.7,19.1,0.0,0.0,59718.2,38124.9,0.0,574.2,1973.3,8467.5,50439.1,0.0,0.0,0.0,620676.3,123379.0,22790.1
2050-06-10 13:00:00,810796.6,108524.0,24641.7,5700.9,949663.2,779273.1,127160.6,0.0389,0.0631,0.96,0.96,15.1,0.3,0.03,2.3,80.0,0.02,15.1,4.7,19.8,15.1,0.3,0.03,2.2,79.7,0.02,15.1,4.6,19.6,71.7,2.3,0.28,8.1,347.0,0.04,71.9,18.5,90.3,13.9,0.3,0.03,2.3,74.4,0.02,13.9,4.5,18.5,0.96,0.0,0.12,1.08,1.08,0.0,0.12,1.21,949663.2,822502.6,16785.3,949.1,0.0,10139.7,19.1,0.0,0.0,64434.3,38124.9,0.0,574.2,1973.3,8470.9,50124.2,0.0,0.0,0.0,608172.9,125217.1,24678.3
2050-06-10 14:00:00,829590.8,88968.7,23969.7,6204.0,948733.3,796876.6,128575.9,0.0394,0.0646,0.96,0.96,14.9,0.3,0.03,2.3,79.3,0.02,15.0,4.6,19.6,15.0,0.3,0.03,2.2,79.1,0.02,15.0,4.5,19.5,69.8,2.2,0.27,8.1,337.7,0.04,69.9,18.2,88.1,39.1,0.7,0.07,4.6,204.3,0.02,39.1,10.7,49.8,0.92,0.0,0.11,1.02,1.04,0.0,0.12,1.15,948733.3,820157.4,17591.6,949.1,0.0,10139.7,19.1,0.0,0.0,70410.2,38034.5,0.0,437.1,1900.9,9064.8,50439.1,0.0,0.0,0.0,578742.2,142170.1,28834.9
2050-06-10 15:00:00,847136.7,65293.6,22796.9,7335.0,942562.2,813281.1,134832.4,0.04,0.0659,0.95,0.96,16.7,0.3,0.03,2.5,88.7,0.02,16.7,5.2,21.9,16.9,0.3,0.03,2.4,89.5,0.02,17.0,5.1,22.1,80.2,2.4,0.29,9.1,392.4,0.05,80.4,20.8,101.2,62.9,1.2,0.12,7.4,328.8,0.03,63.0,17.2,80.2,2.88,0.0,0.11,2.98,3.19,0.0,0.11,3.31,942562.2,807729.8,17788.7,1351.4,0.0,10139.7,19.1,0.0,0.0,65839.8,42438.6,0.0,437.1,1929.9,9286.0,51441.9,0.0,0.0,0.0,563738.7,151284.4,26866.9
2050-06-10 16:00:00,860025.9,46898.4,18161.9,9002.6,934088.8,825291.2,153393.1,0.0404,0.067,0.95,0.95,19.5,0.4,0.04,2.9,103.1,0.02,19.5,6.0,25.5,20.0,0.4,0.04,2.9,105.3,0.02,20.0,6.0,26.0,93.0,2.6,0.31,11.0,459.6,0.06,93.1,24.7,117.9,91.4,1.7,0.17,11.8,480.6,0.06,91.5,26.2,117.7,5.73,0.0,0.14,5.87,6.55,0.0,0.16,6.7,934088.8,780695.8,24497.1,1836.5,0.0,10139.7,47.8,0.0,0.0,62895.8,48530.5,0.0,649.8,1872.9,10800.0,55018.8,0.0,0.0,0.0,511020.7,173682.1,33097.2
2050-06-10 17:00:00,853340.9,32764.7,9679.6,8897.1,904682.3,819027.7,218051.4,0.0402,0.0665,0.92,0.92,29.8,0.6,0.06,4.2,157.2,0.03,29.8,8.9,38.7,30.3,0.6,0.06,4.2,159.5,0.03,30.3,8.9,39.3,121.0,3.4,0.39,13.9,599.7,0.07,121.2,31.7,153.0,223.8,4.2,0.42,26.4,1170.0,0.1,224.0,61.3,285.3,10.78,0.0,0.14,10.92,12.13,0.0,0.16,12.28,904682.3,686630.9,47572.5,2250.6,0.0,10139.7,47.8,0.0,0.0,47098.8,72151.1,0.0,721.3,1973.3,11487.9,61876.0,0.0,9831.4,0.0,420107.1,188990.3,30434.6
2050-06-10 18:00:00,848531.4,41911.6,9500.8,8838.5,908782.3,814600.5,364366.7,0.04,0.066,0.89,0.89,42.0,0.8,0.08,5.7,221.3,0.03,42.1,12.3,54.4,45.2,0.9,0.09,6.0,237.3,0.03,45.3,13.1,58.4,170.2,4.6,0.55,19.5,835.8,0.09,170.5,44.4,214.9,237.8,4.9,0.51,28.5,1232.3,0.12,238.1,65.3,303.4,13.18,0.0,0.14,13.32,14.96,0.0,0.16,15.12,908782.2,544415.6,156362.9,2383.6,0.0,10139.7,47.8,0.0,0.0,26788.6,97136.0,0.0,3882.0,1973.3,14072.2,63882.4,0.0,14486.8,0.0,268616.0,213430.0,35581.1
2050-06-10 19:00:00,841698.6,33330.2,7800.9,6638.2,889468.0,808249.4,437518.0,0.0397,0.0654,0.85,0.85,61.7,1.2,0.12,8.0,323.8,0.04,61.8,17.7,79.5,67.9,1.3,0.13,8.7,355.1,0.04,67.9,19.3,87.3,209.0,6.1,0.74,23.4,1017.9,0.11,209.4,53.8,263.2,453.5,8.5,0.85,53.6,2371.6,0.2,454.0,124.3,578.3,18.73,0.0,0.14,18.87,21.04,0.0,0.16,21.2,889467.9,451950.0,196648.1,2387.5,0.0,10139.7,47.8,0.0,0.0,11378.2,100866.1,0.0,29394.3,1936.3,17037.3,64390.5,168.9,14501.5,0.0,140074.5,267934.8,32562.5
2050-06-10 20:00:00,811392.4,9478.7,6.3,8791.4,829668.7,779896.3,394491.4,0.0388,0.063,0.87,0.87,47.9,0.9,0.09,6.4,252.1,0.04,47.9,14.0,61.9,51.5,1.0,0.1,6.8,270.4,0.04,51.5,14.9,66.4,203.2,5.7,0.7,23.1,983.0,0.12,203.6,52.4,256.0,289.7,5.5,0.55,34.9,1516.4,0.14,290.0,80.1,370.1,14.9,0.0,0.14,15.04,16.11,0.0,0.16,16.27,829668.8,435177.3,180483.0,2313.8,0.0,10139.7,47.8,0.0,0.0,8694.8,98799.7,0.0,5432.3,2288.9,16098.4,64390.5,0.0,14497.4,0.0,56082.3,333410.4,36989.8
2050-06-10 21:00:00,777717.4,8612.2,0.0,9249.2,795578.9,748286.7,413009.8,0.0378,0.0604,0.88,0.87,46.8,0.9,0.09,6.3,246.4,0.04,46.8,13.7,60.5,49.3,0.9,0.1,6.6,258.9,0.04,49.3,14.3,63.6,158.7,4.7,0.57,18.0,776.1,0.09,159.0,41.2,200.1,234.5,4.4,0.44,27.7,1226.0,0.1,234.7,64.3,299.0,12.61,0.0,0.15,12.76,13.58,0.0,0.16,13.74,795578.9,382569.0,208856.9,2313.8,0.0,10139.7,47.8,0.0,0.0,623.2,96965.0,0.0,2417.3,2502.1,13565.4,62093.4,0.0,14108.5,0.0,2426.0,342958.1,36561.7
2050-06-10 22:00:00,722171.4,8836.3,4.1,9065.9,740077.7,695927.2,367629.9,0.0363,0.0563,0.87,0.87,48.9,0.9,0.09,6.6,257.4,0.04,48.9,14.3,63.2,49.5,0.9,0.1,6.6,260.2,0.04,49.5,14.4,63.9,161.1,4.7,0.56,18.3,791.6,0.09,161.4,41.9,203.3,222.9,4.2,0.42,26.3,1165.3,0.1,223.1,61.1,284.2,12.2,0.0,0.15,12.35,13.08,0.0,0.16,13.24,740077.7,372447.8,166594.1,2313.8,0.0,10139.7,47.8,0.0,0.0,0.1,96136.0,0.0,1136.9,2502.1,12557.6,62093.4,0.0,14108.5,0.0,25.2,336909.2,35513.3
2050-06-10 23:00:00,657602.2,16496.0,4.1,9195.4,683297.7,634756.8,317349.4,0.0347,0.0514,0.87,0.87,49.2,0.9,0.09,6.7,259.2,0.04,49.2,14.5,63.7,48.3,0.9,0.09,6.5,254.1,0.04,48.4,14.1,62.5,158.8,4.8,0.59,17.7,773.1,0.09,159.1,40.8,199.9,221.7,4.7,0.49,25.8,1143.5,0.1,222.0,59.9,281.9,11.26,0.0,0.14,11.4,12.14,0.0,0.16,12.29,683297.7,365948.3,123445.7,2311.4,0.0,10139.7,47.8,0.0,0.0,0.0,90266.2,0.0,737.9,2502.1,11696.8,62093.4,0.0,14108.5,0.0,0.0,331462.7,34485.6
2050-06-11 00:00:00,594611.8,9658.7,157.7,8972.0,613400.2,574785.4,277385.8,0.0333,0.0467,0.86,0.87,52.9,1.0,0.1,7.3,278.9,0.04,53.0,15.6,68.6,48.6,0.9,0.09,6.6,255.8,0.04,48.7,14.2,62.9,154.1,4.6,0.55,17.3,752.9,0.08,154.4,39.8,194.1,191.8,3.6,0.36,22.7,1002.7,0.08,192.0,52.6,244.5,11.02,0.0,0.14,11.16,11.71,0.0,0.15,11.86,613400.2,336014.4,95467.8,2097.6,0.0,10139.7,47.8,0.0,0.0,0.0,87345.9,0.0,730.7,2502.1,11495.8,62093.4,0.0,5465.1,0.0,0.0,302073.1,33941.3
2050-06-11 01:00:00,540128.0,15829.8,0.0,9180.6,565138.4,522731.7,238700.3,0.0322,0.0425,0.85,0.87,53.5,1.0,0.1,7.4,282.2,0.05,53.6,15.8,69.4,48.1,0.9,0.09,6.6,253.7,0.04,48.2,14.2,62.4,158.9,4.7,0.57,17.8,776.9,0.09,159.2,41.0,200.2,203.6,3.9,0.39,24.0,1063.3,0.09,203.8,55.7,259.5,10.3,0.0,0.14,10.44,11.01,0.0,0.15,11.16,565138.4,326438.1,65975.8,2097.6,0.0,10139.7,47.8,0.0,0.0,0.0,81333.6,0.0,730.7,2502.1,11483.2,62093.4,0.0,2296.5,0.0,0.0,292547.1,33891.0
2050-06-11 02:00:00,503331.2,18979.8,208.2,8987.2,531506.4,487502.9,216757.8,0.0314,0.0393,0.85,0.87,55.6,1.1,0.11,7.7,293.1,0.05,55.6,16.5,72.1,49.6,0.9,0.1,6.9,261.4,0.04,49.7,14.7,64.3,159.4,4.7,0.56,18.1,782.0,0.09,159.7,41.5,201.2,192.0,4.1,0.44,22.3,987.2,0.09,192.3,51.8,244.0,10.19,0.0,0.14,10.34,10.97,0.0,0.15,11.12,531506.4,314748.6,47882.5,2095.5,0.0,10139.7,47.8,0.0,0.0,0.0,79547.2,0.0,730.7,2502.1,11486.6,61893.9,0.0,431.9,0.0,0.0,281346.7,33401.9
2050-06-11 03:00:00,480235.1,16858.6,957.3,9001.3,507052.3,465338.1,205639.1,0.031,0.0374,0.84,0.86,58.1,1.1,0.11,8.1,306.3,0.05,58.1,17.2,75.4,51.5,1.0,0.1,7.1,271.7,0.04,51.6,15.3,66.9,161.4,4.8,0.57,18.2,790.7,0.09,161.7,41.8,203.5,205.0,3.9,0.39,24.2,1071.8,0.09,205.2,56.2,261.4,10.32,0.0,0.15,10.47,11.07,0.0,0.16,11.23,507052.3,301413.2,37548.0,2095.1,0.0,10139.7,47.8,0.0,0.0,22.5,79299.1,0.0,730.7,2502.1,11400.7,61876.0,0.0,0.0,0.0,3.2,268295.3,33092.3
2050-06-11 04:00:00,464133.0,17556.2,1594.2,8977.8,492261.2,449838.5,192344.2,0.0308,0.0361,0.84,0.86,57.8,1.1,0.11,8.1,304.9,0.05,57.9,17.2,75.0,52.2,1.0,0.1,7.2,275.0,0.05,52.2,15.5,67.7,160.2,4.8,0.58,18.2,783.2,0.09,160.5,41.6,202.1,193.1,3.6,0.36,22.8,1009.7,0.08,193.3,52.9,246.2,10.22,0.0,0.15,10.36,10.97,0.0,0.16,11.12,492261.2,299917.0,27874.8,2095.1,0.0,10139.7,47.8,0.0,0.0,405.8,76629.6,0.0,730.7,2502.1,10448.5,61876.0,0.0,0.0,0.0,3052.3,263586.0,32872.8
2050-06-11 05:00:00,461966.7,23892.7,12074.7,8793.7,506727.8,447763.4,157877.4,0.0307,0.0358,0.9,0.91,37.7,0.7,0.07,5.6,199.9,0.04,37.8,11.5,49.3,35.1,0.7,0.07,5.1,185.4,0.04,35.1,10.6,45.7,136.6,4.8,0.6,15.0,646.4,0.08,136.9,34.3,171.2,99.1,1.9,0.19,14.0,523.8,0.1,99.2,29.6,128.8,6.98,0.0,0.16,7.14,7.37,0.0,0.16,7.53,506727.8,348850.4,25058.2,1622.8,0.0,10139.7,19.1,0.0,0.0,1618.9,51067.9,0.0,730.7,2502.1,10443.4,56293.6,0.0,0.0,0.0,64886.6,250274.6,32070.3
2050-06-11 06:00:00,470615.4,116824.2,14832.4,7222.5,609494.6,456102.4,132378.6,0.0308,0.0365,0.92,0.94,27.8,0.5,0.05,4.0,146.8,0.03,27.8,8.3,36.1,24.0,0.5,0.05,3.4,126.8,0.02,24.0,7.2,31.2,99.1,4.0,0.51,10.6,453.5,0.06,99.3,24.1,123.5,2.3,0.0,0.0,0.3,12.2,0.0,2.3,0.6,3.0,0.14,0.0,0.18,0.31,0.13,0.0,0.13,0.26,609494.6,477116.0,22197.7,173.0,0.0,10138.7,19.1,0.0,0.0,24664.8,44976.8,0.0,730.7,2502.1,5592.9,46047.6,0.0,0.0,0.0,223934.5,197409.4,31107.3
2050-06-11 07:00:00,498728.2,168554.1,14808.4,6424.3,688515.0,483138.8,121455.2,0.0313,0.0388,0.93,0.94,24.6,0.5,0.05,3.5,129.9,0.02,24.6,7.4,32.0,21.9,0.4,0.04,3.1,115.5,0.02,21.9,6.5,28.4,102.8,4.1,0.53,10.9,470.7,0.06,103.0,25.0,128.0,12.0,0.2,0.02,1.4,62.9,0.01,12.0,3.3,15.3,0.15,0.0,0.19,0.35,0.13,0.0,0.16,0.29,688515.0,567059.8,11695.1,173.0,0.0,10138.7,19.1,0.0,0.0,39980.0,44976.8,0.0,730.7,2081.3,5592.9,46047.6,0.0,0.0,0.0,352562.5,145223.3,29294.0
