,,A,B,C,D,E,F
Tank,2030-01-02 06:00:00,0.0,0.0,0.0,291.13204383546463,3735.9345295005915,436.5742708783173
Tank,2030-01-02 08:00:00,0.0,2915.5240512344353,0.0,291.13204383546463,221.86116837985173,436.5742708783173
Tank,2030-01-02 10:00:00,0.0,0.0,0.0,291.13204383546463,4211.481935110716,436.5742708783173
Tank,2030-01-02 12:00:00,0.0,0.0,0.0,291.13204383546463,4050.6999908239577,436.5742708783173
Tank,2030-01-02 14:00:00,0.0,1905.3877138769476,0.0,291.13204383546463,-3.637978807091713e-12,436.5742708783164
Tank,2030-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Tank,2030-01-02 18:00:00,-4057.926616806548,-411.5261013726158,0.0,-1281.763464532632,-7741.712949042488,-2175.445326891585
Tank,2030-01-02 20:00:00,0.0,0.0,0.0,0.0,1007.938883443423,436.5742708783173
Tank,2030-01-02 22:00:00,0.0,0.0,0.0,0.0,1314.7294995450939,436.5742708783173
Tank,2030-01-03 00:00:00,0.0,0.0,0.0,323.3865790023599,253.41917029923752,434.0989283783174
Tank,2030-01-03 02:00:00,-402.32445205449926,0.0,0.0,0.0,0.0,434.0989283783174
Tank,2030-01-03 04:00:00,-858.7650381039231,0.0,0.0,0.0,0.0,434.0989283783174
Tank,2030-01-03 06:00:00,-6677.262893455928,-571.9268052573898,0.0,-1512.4030322764766,-7730.212949042489,-2263.6204351099686
Tank,2030-01-03 08:00:00,-1271.9159032154964,0.0,0.0,0.0,0.0,434.0989283783165
Tank,2030-01-03 10:00:00,-980.8326541447366,0.0,0.0,0.0,0.0,434.0989283783174
Tank,2030-01-03 12:00:00,-598.2254919616502,0.0,0.0,0.0,0.0,434.0989283783174
Tank,2030-01-03 14:00:00,0.0,-1180.832790472341,0.0,0.0,0.0,434.0989283783165
Tank,2030-01-03 16:00:00,0.0,-7198.060826683784,0.0,-1202.1631728454463,-7730.212949042489,-3453.9432082393014
Tank,2030-01-03 18:00:00,0.0,-6695.900613303447,0.0,-915.3158479590013,-7730.212949042489,-3175.028853948123
Tank,2030-01-03 20:00:00,0.0,-293.44494414767934,0.0,0.0,0.0,434.0989283783174
Tank,2030-01-03 22:00:00,0.0,0.0,0.0,284.25420085122073,0.0,434.0989283783174
Tank,2030-01-04 00:00:00,0.0,0.0,0.0,507.70739966879773,872.5316387404091,435.56856337831687
Tank,2030-01-04 02:00:00,0.0,0.0,0.0,0.0,3091.0958157823225,435.56856337831687
Tank,2030-01-04 04:00:00,0.0,22.17416734400831,0.0,-596.6527624023829,-7797.379615709154,-1248.219891192924
Tank,2030-01-04 06:00:00,0.0,-22.17416734400831,0.0,-558.0412147093396,-7360.267396515178,-1225.111314573273
Tank,2030-01-04 08:00:00,437.11221919396394,181.49719101123628,0.0,291.0407196687979,5478.203718290846,435.56856337831596
Tank,2030-01-04 10:00:00,437.11221919396394,242.02547310543014,0.0,291.0407196687979,4772.705392860769,1141.0668888083942
Tank,2030-01-04 12:00:00,437.11221919396394,242.02547310543014,0.0,291.0407196687979,5478.203718290846,435.56856337831596
Tank,2030-01-04 14:00:00,437.11221919396394,242.02547310543014,0.0,291.0407196687979,5478.203718290846,435.56856337831687
Tank,2030-01-04 16:00:00,437.11221919396394,242.0254731054265,0.0,-590.6877260170127,-7797.379615709154,-1225.724872306957
Tank,2030-01-04 18:00:00,437.11221919396394,242.0254731054265,0.0,-573.4751526581799,-7797.379615709154,-1222.047706636386
Tank,2030-01-04 20:00:00,437.11221919396394,242.0254731054265,0.0,0.0,-5612.557316315003,0.0
Tank,2030-01-04 22:00:00,436.39632854109186,242.02547310543014,0.0,291.0407196687979,5478.203718290846,435.56856337831596
Tank,2030-01-05 00:00:00,437.11221919396394,2315.201506001219,0.0,290.1610388354643,3413.615135395059,434.1665083783155
Tank,2030-01-05 02:00:00,437.11221919396394,240.69625643876134,0.0,290.1610388354643,5488.120384957514,434.1665083783155
Tank,2030-01-05 04:00:00,437.11221919396394,240.69625643876498,0.0,290.1610388354643,5488.120384957514,434.1665083783155
Tank,2030-01-05 06:00:00,437.11221919396394,240.69625643876498,0.0,-640.2190256980639,-7787.462949042486,-1226.4583219997617
Tank,2030-01-05 08:00:00,677.8084756327253,0.0,0.0,290.1610388354643,5488.120384957514,434.1665083783155
Tank,2030-01-05 10:00:00,215.5261672337083,5089.54818133071,0.0,290.1610388354643,14.66666666666606,434.1665083783155
Tank,2030-01-05 12:00:00,0.0,105.90918408283233,0.0,290.1610388354643,5488.120384957514,434.1665083783155
Tank,2030-01-05 14:00:00,0.0,0.0,0.0,290.16103883546475,571.5955383789151,434.1665083783164
Tank,2030-01-05 16:00:00,0.0,-2184.4438250103535,0.0,290.1610388354643,14.66666666666606,434.1665083783164
Tank,2030-01-05 18:00:00,0.0,-7923.979318469936,0.0,-1972.1100046544489,-7787.462949042486,-2682.44230840508
Tank,2030-01-05 20:00:00,-2055.7742469172704,0.0,0.0,0.0,14.66666666666606,434.1665083783164
Tank,2030-01-05 22:00:00,-1530.5560518357288,0.0,0.0,0.0,14.66666666666606,434.1665083783164
Tank,2030-01-06 00:00:00,-697.9562146691693,0.0,0.0,0.0,15.0,436.9692483783174
Tank,2030-01-06 02:00:00,0.0,0.0,0.0,181.64464600958604,15.0,436.9692483783174
Tank,2030-01-06 04:00:00,0.0,0.0,0.0,289.8044180021311,293.48932025434624,436.9692483783165
Tank,2030-01-06 06:00:00,0.0,0.0,0.0,289.8044180021311,1515.3470011029403,436.9692483783174
Tank,2030-01-06 08:00:00,0.0,0.0,0.0,289.8044180021311,3936.547294207381,436.9692483783174
Tank,2030-01-06 10:00:00,-1853.6788691189604,0.0,0.0,-381.81557242632516,-4678.996369164626,-1800.3192243094677
Tank,2030-01-06 12:00:00,0.0,0.0,0.0,289.8044180021311,5335.697946438595,436.9692483783174
Tank,2030-01-06 14:00:00,0.0,4491.20896443899,0.0,289.8044180021311,15.0,436.9692483783165
Tank,2030-01-06 16:00:00,101.76160289315135,0.0,0.0,289.8044180021311,1466.4335955760307,436.9692483783174
Tank,2030-01-06 18:00:00,134.5503810177704,0.0,0.0,289.8044180021311,15.0,436.9692483783174
Tank,2030-01-06 20:00:00,0.0,-131.1182632494474,0.0,-1508.77962931887,-13260.583334,-3000.7370278520198
Tank,2030-01-06 22:00:00,1034.5641152232615,0.0,0.0,289.8044180021311,15.0,436.9692483783165
Tank,2030-01-07 00:00:00,1706.7943494344881,0.0,0.0,291.5603538354644,0.0,435.640937544983
Tank,2030-01-07 02:00:00,0.0,1595.732000627861,0.0,291.5603538354644,0.0,435.6409375449839
Tank,2030-01-07 04:00:00,0.0,1242.2676120520482,0.0,291.5603538354644,0.0,435.6409375449839
Tank,2030-01-07 06:00:00,0.0,861.465392355127,0.0,291.5603538354644,0.0,435.6409375449839
Tank,2030-01-07 08:00:00,0.0,389.0069337512489,0.0,291.5603538354644,0.0,435.640937544983
Tank,2030-01-07 10:00:00,-105.05131824870841,0.0,0.0,0.0,0.0,435.640937544983
Tank,2030-01-07 12:00:00,-877.2952117432695,0.0,0.0,0.0,0.0,435.640937544983
Tank,2030-01-07 14:00:00,-1995.3239185766936,0.0,0.0,0.0,0.0,435.6409375449839
Tank,2030-01-07 16:00:00,0.0,-2105.410403317357,0.0,0.0,0.0,435.6409375449839
Tank,2030-01-07 18:00:00,0.0,-4888.141335081644,0.0,-2067.2865574587618,-10582.572154891233,-2978.4691885538687
Tank,2030-01-07 20:00:00,0.0,-1455.0109015768267,0.0,0.0,0.0,-1379.2684977292993
Tank,2030-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
