,,A,B,C,D,E,F
Geologic,2030-01-04 14:00:00,0.0,0.0,0.0,200.0,0.0,0.0
Geologic,2030-01-04 16:00:00,0.0,0.0,0.0,216.6669199999992,0.0,0.0
Geologic,2030-01-04 18:00:00,0.0,0.0,0.0,216.6669199999992,0.0,0.0
Geologic,2030-01-04 20:00:00,0.0,0.0,0.0,266.6669199999992,0.0,0.0
Geologic,2030-01-04 22:00:00,0.0,0.0,0.0,316.6669199999992,0.0,0.0
Geologic,2030-01-05 00:00:00,0.0,0.0,0.0,366.6669199999992,0.0,0.0
Geologic,2030-01-05 02:00:00,0.0,0.0,0.0,416.6669199999992,0.0,0.0
Geologic,2030-01-05 04:00:00,0.0,0.0,0.0,466.6669199999992,0.0,0.0
Geologic,2030-01-05 06:00:00,0.0,0.0,0.0,516.6669199999992,0.0,0.0
Geologic,2030-01-05 08:00:00,0.0,0.0,0.0,566.6669199999992,0.0,0.0
Geologic,2030-01-05 10:00:00,0.0,0.0,0.0,616.6669199999992,0.0,0.0
Geologic,2030-01-05 12:00:00,0.0,0.0,0.0,666.6669199999992,0.0,0.0
Geologic,2030-01-05 14:00:00,0.0,0.0,0.0,716.6669199999992,0.0,0.0
Geologic,2030-01-05 16:00:00,0.0,0.0,0.0,766.6669199999992,0.0,0.0
Geologic,2030-01-05 18:00:00,0.0,0.0,0.0,816.6669199999992,0.0,0.0
Geologic,2030-01-05 20:00:00,0.0,0.0,0.0,866.6669199999992,0.0,0.0
Geologic,2030-01-05 22:00:00,0.0,0.0,0.0,916.6669199999992,0.0,0.0
Geologic,2030-01-06 00:00:00,0.0,0.0,0.0,966.6669199999992,0.0,0.0
Geologic,2030-01-06 02:00:00,0.0,0.0,0.0,1016.6669199999992,0.0,0.0
Geologic,2030-01-06 04:00:00,0.0,0.0,0.0,1066.6669199999992,0.0,0.0
Geologic,2030-01-06 06:00:00,0.0,0.0,0.0,1116.6669199999992,0.0,0.0
Geologic,2030-01-06 08:00:00,0.0,0.0,0.0,1166.6669199999992,0.0,0.0
Geologic,2030-01-06 10:00:00,0.0,0.0,0.0,1216.6669199999992,0.0,0.0
Geologic,2030-01-06 12:00:00,0.0,0.0,0.0,1266.6669199999992,0.0,0.0
Geologic,2030-01-06 14:00:00,0.0,0.0,0.0,1316.6669199999992,0.0,0.0
Geologic,2030-01-06 16:00:00,0.0,0.0,0.0,1366.6669199999992,0.0,0.0
Geologic,2030-01-06 18:00:00,0.0,0.0,0.0,1416.6669199999992,0.0,0.0
Geologic,2030-01-06 20:00:00,0.0,0.0,0.0,1466.6669199999992,0.0,0.0
Geologic,2030-01-06 22:00:00,0.0,0.0,0.0,1516.6669199999992,0.0,0.0
Geologic,2030-01-07 00:00:00,0.0,0.0,0.0,1566.6669199999992,0.0,0.0
Geologic,2030-01-07 02:00:00,0.0,0.0,0.0,1616.6669199999992,0.0,0.0
Geologic,2030-01-07 04:00:00,0.0,0.0,0.0,1666.6669199999992,0.0,0.0
Geologic,2030-01-07 06:00:00,0.0,0.0,0.0,1716.6669199999992,0.0,0.0
Geologic,2030-01-07 08:00:00,0.0,0.0,0.0,1766.6669199999992,0.0,0.0
Geologic,2030-01-07 10:00:00,0.0,0.0,0.0,1816.6669199999992,0.0,0.0
Geologic,2030-01-07 12:00:00,0.0,0.0,0.0,1866.6669199999992,0.0,0.0
Geologic,2030-01-07 14:00:00,0.0,0.0,0.0,1916.6669199999992,0.0,0.0
Geologic,2030-01-07 16:00:00,0.0,0.0,0.0,1966.6669199999992,0.0,0.0
Geologic,2030-01-07 18:00:00,0.0,0.0,0.0,2016.6669199999992,0.0,0.0
Geologic,2030-01-07 20:00:00,0.0,0.0,0.0,2066.666919999999,0.0,0.0
Geologic,2030-01-07 22:00:00,0.0,0.0,0.0,2116.666919999999,0.0,0.0
Tank,2030-01-01 00:00:00,437.11221919396394,5765.3901580629445,0.0,0.0,0.0,0.0
Tank,2030-01-01 02:00:00,874.2244383879279,11530.780316125889,0.0,291.326107168798,0.0,436.6491567116491
Tank,2030-01-01 04:00:00,3180.4983368426456,11530.780316125889,0.0,582.652214337596,3872.331324855497,873.2983134232982
Tank,2030-01-01 06:00:00,8974.598460142679,11530.780316125889,0.0,873.978321506394,3872.331324855497,1309.9474701349473
Tank,2030-01-01 08:00:00,14847.253049742782,11530.780316125889,0.0,1165.304428675192,3872.331324855497,1746.5966268465963
Tank,2030-01-01 10:00:00,14847.253049742782,11530.780316125889,0.0,1456.63053584399,8141.9347223752575,2183.2457835582463
Tank,2030-01-01 12:00:00,14847.253049742782,11530.780316125889,0.0,1747.956643012788,11922.230040929066,2619.8949402698954
Tank,2030-01-01 14:00:00,14847.253049742782,11530.780316125889,0.0,2039.282750181586,15444.290269460798,3056.5440969815454
Tank,2030-01-01 16:00:00,14847.253049742782,11530.780316125889,0.0,2039.282750181586,17371.2251695987,3493.1932536931954
Tank,2030-01-01 18:00:00,14847.253049742782,11530.780316125889,0.0,2039.282750181586,19632.178648934187,3524.3005255872213
Tank,2030-01-01 20:00:00,14847.253049742782,11530.780316125889,0.0,2330.608857350384,21878.276953106953,3960.9496822988713
Tank,2030-01-01 22:00:00,14847.253049742782,11530.780316125889,0.0,2621.934964519182,22774.957035588755,4397.598839010521
Tank,2030-01-02 00:00:00,14847.253049742782,11530.780316125889,0.0,2913.0670083546465,22979.22397479737,4834.173109888839
Tank,2030-01-02 02:00:00,14847.253049742782,11530.780316125889,0.0,3204.199052190111,24033.507371841395,5270.747380767155
Tank,2030-01-02 04:00:00,14847.253049742782,11530.780316125889,0.0,3495.331096025576,27330.306176768663,5707.321651645472
Tank,2030-01-02 06:00:00,14847.253049742782,11530.780316125889,0.0,3786.4631398610404,31066.24070626926,6143.8959225237895
Tank,2030-01-02 08:00:00,14847.253049742782,14446.304367360324,0.0,4077.595183696505,31288.10187464911,6580.470193402107
Tank,2030-01-02 10:00:00,14847.253049742782,14446.304367360324,0.0,4368.72722753197,35499.583809759824,7017.044464280424
Tank,2030-01-02 12:00:00,14847.253049742782,14446.304367360324,0.0,4659.859271367435,39550.283800583784,7453.618735158741
Tank,2030-01-02 14:00:00,14847.253049742782,16351.692081237272,0.0,4950.9913152029,39550.283800583784,7890.193006037058
Tank,2030-01-02 16:00:00,14847.253049742782,16351.692081237272,0.0,4950.9913152029,39550.283800583784,7890.193006037058
Tank,2030-01-02 18:00:00,10789.326432936234,15940.165979864641,0.0,3669.2278506702683,31808.5708515413,5714.747679145473
Tank,2030-01-02 20:00:00,10789.326432936234,15940.165979864641,0.0,3669.2278506702683,32816.50973498472,6151.32195002379
Tank,2030-01-02 22:00:00,10789.326432936234,15940.165979864641,0.0,3669.2278506702683,34131.239234529814,6587.8962209021065
Tank,2030-01-03 00:00:00,10789.326432936234,15940.165979864641,0.0,3992.614429672628,34384.65840482905,7021.995149280425
Tank,2030-01-03 02:00:00,10387.001980881734,15940.165979864641,0.0,3992.614429672628,34384.65840482905,7456.094077658741
Tank,2030-01-03 04:00:00,9528.23694277781,15940.165979864641,0.0,3992.614429672628,34384.65840482905,7890.193006037058
Tank,2030-01-03 06:00:00,2850.9740493218833,15368.239174607252,0.0,2480.2113973961514,26654.44545578657,5626.572570927089
Tank,2030-01-03 08:00:00,1579.0581461063866,15368.239174607252,0.0,2480.2113973961514,26654.44545578657,6060.671499305405
Tank,2030-01-03 10:00:00,598.2254919616502,15368.239174607252,0.0,2480.2113973961514,26654.44545578657,6494.770427683725
Tank,2030-01-03 12:00:00,0.0,15368.239174607252,0.0,2480.2113973961514,26654.44545578657,6928.869356062038
Tank,2030-01-03 14:00:00,0.0,14187.40638413491,0.0,2480.2113973961514,26654.44545578657,7362.968284440358
Tank,2030-01-03 16:00:00,0.0,6989.345557451126,0.0,1278.048224550705,18924.23250674409,3909.0250762010564
Tank,2030-01-03 18:00:00,0.0,293.44494414767934,0.0,362.73237659170377,11194.019557701598,733.9962222529334
Tank,2030-01-03 20:00:00,0.0,0.0,0.0,362.73237659170377,11194.019557701598,1168.0951506312485
Tank,2030-01-03 22:00:00,0.0,0.0,0.0,646.9865774429247,11194.019557701598,1602.194079009565
Tank,2030-01-04 00:00:00,0.0,0.0,0.0,1154.6939771117225,12066.551196442007,2037.76264238788
Tank,2030-01-04 02:00:00,0.0,0.0,0.0,1154.6939771117225,15157.64701222433,2473.331205766197
Tank,2030-01-04 04:00:00,0.0,22.17416734400831,0.0,558.0412147093396,7360.267396515178,1225.111314573273
Tank,2030-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Tank,2030-01-04 08:00:00,437.11221919396394,181.49719101123628,0.0,291.0407196687979,5478.203718290846,435.56856337831596
Tank,2030-01-04 10:00:00,874.2244383879279,423.5226641166664,0.0,582.0814393375967,10250.909111151615,1576.6354521867102
Tank,2030-01-04 12:00:00,1311.3366575818918,665.5481372220966,0.0,873.1221590063947,15729.112829442462,2012.204015565026
Tank,2030-01-04 14:00:00,1748.4488767758558,907.5736103275267,0.0,1164.1628786751926,21207.31654773331,2447.772578943343
Tank,2030-01-04 16:00:00,2185.5610959698197,1149.5990834329532,0.0,573.4751526581799,13409.936932024157,1222.047706636386
Tank,2030-01-04 18:00:00,2622.6733151637836,1391.6245565383797,0.0,0.0,5612.557316315003,0.0
Tank,2030-01-04 20:00:00,3059.7855343577476,1633.6500296438062,0.0,0.0,0.0,0.0
Tank,2030-01-04 22:00:00,3496.1818628988394,1875.6755027492363,0.0,291.0407196687979,5478.203718290846,435.56856337831596
Tank,2030-01-05 00:00:00,3933.2940820928034,4190.877008750455,0.0,581.2017585042622,8891.818853685905,869.7350717566314
Tank,2030-01-05 02:00:00,4370.406301286767,4431.573265189217,0.0,871.3627973397265,14379.93923864342,1303.901580134947
Tank,2030-01-05 04:00:00,4807.518520480731,4672.269521627982,0.0,1161.5238361751908,19868.059623600933,1738.0680885132624
Tank,2030-01-05 06:00:00,5244.630739674695,4912.965778066747,0.0,521.3048104771269,12080.596674558448,511.60976651350074
Tank,2030-01-05 08:00:00,5922.43921530742,4912.965778066747,0.0,811.4658493125912,17568.717059515962,945.7762748918162
Tank,2030-01-05 10:00:00,6137.965382541129,10002.513959397456,0.0,1101.6268881480555,17583.383726182627,1379.9427832701317
Tank,2030-01-05 12:00:00,6137.965382541129,10108.42314348029,0.0,1391.7879269835198,23071.50411114014,1814.1092916484472
Tank,2030-01-05 14:00:00,6137.965382541129,10108.42314348029,0.0,1681.9489658189846,23643.099649519056,2248.2758000267636
Tank,2030-01-05 16:00:00,6137.965382541129,7923.979318469936,0.0,1972.1100046544489,23657.76631618572,2682.44230840508
Tank,2030-01-05 18:00:00,6137.965382541129,0.0,0.0,0.0,15870.303367143235,0.0
Tank,2030-01-05 20:00:00,4082.1911356238584,0.0,0.0,0.0,15884.970033809901,434.1665083783164
Tank,2030-01-05 22:00:00,2551.6350837881296,0.0,0.0,0.0,15899.636700476567,868.3330167566328
Tank,2030-01-06 00:00:00,1853.6788691189604,0.0,0.0,0.0,15914.636700476567,1305.3022651349502
Tank,2030-01-06 02:00:00,1853.6788691189604,0.0,0.0,181.64464600958604,15929.636700476567,1742.2715135132676
Tank,2030-01-06 04:00:00,1853.6788691189604,0.0,0.0,471.44906401171716,16223.126020730913,2179.240761891584
Tank,2030-01-06 06:00:00,1853.6788691189604,0.0,0.0,761.2534820138483,17738.47302183385,2616.2100102699014
Tank,2030-01-06 08:00:00,1853.6788691189604,0.0,0.0,1051.0579000159794,21675.020316041235,3053.179258648219
Tank,2030-01-06 10:00:00,0.0,0.0,0.0,669.2423275896542,16996.02394687661,1252.8600343387511
Tank,2030-01-06 12:00:00,0.0,0.0,0.0,959.0467455917853,22331.721893315203,1689.8292827170685
Tank,2030-01-06 14:00:00,0.0,4491.20896443899,0.0,1248.8511635939165,22346.721893315203,2126.798531095385
Tank,2030-01-06 16:00:00,101.76160289315135,4491.20896443899,0.0,1538.6555815960476,23813.155488891236,2563.7677794737024
Tank,2030-01-06 18:00:00,236.31198391092175,4491.20896443899,0.0,1828.4599995981787,23828.155488891236,3000.7370278520198
Tank,2030-01-06 20:00:00,236.31198391092175,4360.090701189542,0.0,319.6803702793086,10567.572154891233,0.0
Tank,2030-01-06 22:00:00,1270.8760991341833,4360.090701189542,0.0,609.4847882814397,10582.572154891233,436.9692483783165
Tank,2030-01-07 00:00:00,2977.6704485686714,4360.090701189542,0.0,901.0451421169041,10582.572154891233,872.6101859232995
Tank,2030-01-07 02:00:00,2977.6704485686714,5955.822701817404,0.0,1192.6054959523685,10582.572154891233,1308.2511234682834
Tank,2030-01-07 04:00:00,2977.6704485686714,7198.090313869452,0.0,1484.165849787833,10582.572154891233,1743.8920610132673
Tank,2030-01-07 06:00:00,2977.6704485686714,8059.555706224579,0.0,1775.7262036232974,10582.572154891233,2179.532998558251
Tank,2030-01-07 08:00:00,2977.6704485686714,8448.562639975828,0.0,2067.2865574587618,10582.572154891233,2615.173936103234
Tank,2030-01-07 10:00:00,2872.619130319963,8448.562639975828,0.0,2067.2865574587618,10582.572154891233,3050.814873648217
Tank,2030-01-07 12:00:00,1995.3239185766936,8448.562639975828,0.0,2067.2865574587618,10582.572154891233,3486.4558111932
Tank,2030-01-07 14:00:00,0.0,8448.562639975828,0.0,2067.2865574587618,10582.572154891233,3922.096748738184
Tank,2030-01-07 16:00:00,0.0,6343.15223665847,0.0,2067.2865574587618,10582.572154891233,4357.737686283168
Tank,2030-01-07 18:00:00,0.0,1455.0109015768267,0.0,0.0,0.0,1379.2684977292993
Tank,2030-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Tank,2030-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
