,,A,B,C,D,E,F
Onshore_Wind,2030-01-03 18:00:00,17581.37406008711,48946.169299999994,0.0,62815.3915,0.0,0.0
Onshore_Wind,2030-01-03 20:00:00,21558.361983462863,63260.293600000005,0.0,74055.73135,0.0,0.0
Onshore_Wind,2030-01-03 22:00:00,43210.189877592835,71814.90975,0.0,86747.8066,0.0,0.0
Onshore_Wind,2030-01-04 00:00:00,98262.83476380154,83205.21665,0.0,89318.1667,0.0,0.0
Onshore_Wind,2030-01-04 02:00:00,188695.9585606984,76539.27794999999,0.0,89128.8351,0.0,0.0
Onshore_Wind,2030-01-04 04:00:00,351736.8205482953,66020.50285,0.0,79454.4715,0.0,0.0
Onshore_Wind,2030-01-04 06:00:00,379897.3814052414,63701.63929999999,0.0,81473.3728,0.0,0.0
Onshore_Wind,2030-01-04 08:00:00,379921.3091041634,74351.10545,0.0,85592.5798,0.0,0.0
Onshore_Wind,2030-01-04 10:00:00,377574.63455789344,82344.69075,0.0,88463.667,0.0,0.0
Onshore_Wind,2030-01-04 12:00:00,379259.4285233646,86107.8644,0.0,89152.8101,0.0,0.0
Onshore_Wind,2030-01-04 14:00:00,379365.3927850567,87252.07695,0.0,89365.0965,0.0,0.0
Onshore_Wind,2030-01-04 16:00:00,379834.9598970462,86643.24945,0.0,89352.42395,0.0,0.0
Onshore_Wind,2030-01-04 18:00:00,380033.3930370584,87580.50445000001,0.0,89380.9548,0.0,0.0
Onshore_Wind,2030-01-04 20:00:00,375180.5075639609,85015.69935,0.0,88009.0032,0.0,0.0
Onshore_Wind,2030-01-04 22:00:00,374554.8935768876,84412.07295,0.0,88025.8806,0.0,0.0
Onshore_Wind,2030-01-05 00:00:00,376092.5139750378,77515.978,0.0,89018.62985,0.0,0.0
Onshore_Wind,2030-01-05 02:00:00,375828.8791860607,83804.4771,0.0,88810.48439999999,0.0,0.0
Onshore_Wind,2030-01-05 04:00:00,377453.2987164502,86912.97405,0.0,89189.9598,0.0,0.0
Onshore_Wind,2030-01-05 06:00:00,379779.7671427188,86546.0597,0.0,88551.45585,0.0,0.0
Onshore_Wind,2030-01-05 08:00:00,379709.7376334264,85717.76225,0.0,85634.08450000001,0.0,0.0
Onshore_Wind,2030-01-05 10:00:00,330347.2787451826,84904.84065,0.0,85949.8428,0.0,0.0
Onshore_Wind,2030-01-05 12:00:00,344689.1415024846,80429.8026,0.0,82192.25795,0.0,0.0
Onshore_Wind,2030-01-05 14:00:00,112734.03332427496,46860.5668,0.0,51601.51395,0.0,0.0
Onshore_Wind,2030-01-05 16:00:00,6055.4075443917245,10199.6677,0.0,15804.8663,0.0,0.0
Onshore_Wind,2030-01-05 18:00:00,182.99217525666845,2159.33225,0.0,3566.5084,0.0,0.0
Onshore_Wind,2030-01-05 20:00:00,1352.407040824494,6458.6834499999995,0.0,9493.181050000001,0.0,0.0
Onshore_Wind,2030-01-05 22:00:00,2605.0679661505787,32668.3689,0.0,66066.811,0.0,0.0
Onshore_Wind,2030-01-06 00:00:00,23703.26299736183,53699.637,0.0,76629.97780000001,0.0,0.0
Onshore_Wind,2030-01-06 02:00:00,65844.97940010225,57550.0506,0.0,71552.812,0.0,0.0
Onshore_Wind,2030-01-06 04:00:00,85120.3732609616,58491.571149999996,0.0,80943.9402,0.0,0.0
Onshore_Wind,2030-01-06 06:00:00,145857.65269833241,61642.17519999999,0.0,84598.31805,0.0,0.0
Onshore_Wind,2030-01-06 08:00:00,262578.834324031,71519.5039,0.0,87023.5117,0.0,0.0
Onshore_Wind,2030-01-06 10:00:00,242141.12204590405,79857.78795,0.0,87656.13545,0.0,0.0
Onshore_Wind,2030-01-06 12:00:00,337797.8297525704,69458.5982,0.0,83273.21895,0.0,0.0
Onshore_Wind,2030-01-06 14:00:00,307755.3538562661,56129.16895,0.0,72351.47075000001,0.0,0.0
Onshore_Wind,2030-01-06 16:00:00,161400.28781811992,48862.8402,0.0,70612.88735,0.0,0.0
Onshore_Wind,2030-01-06 18:00:00,84132.18017562921,51953.55695,0.0,64307.84055000001,0.0,0.0
Onshore_Wind,2030-01-06 20:00:00,83756.91568850688,38437.6722,0.0,43155.2401,0.0,0.0
Onshore_Wind,2030-01-06 22:00:00,122337.05585289875,60808.1494,0.0,73640.93389999999,0.0,0.0
Onshore_Wind,2030-01-07 00:00:00,139390.38761880156,79610.73565,0.0,86047.08645,0.0,0.0
Onshore_Wind,2030-01-07 02:00:00,133583.21505557504,80366.72725,0.0,84549.07265,0.0,0.0
Onshore_Wind,2030-01-07 04:00:00,115575.90433791722,77041.5195,0.0,68877.856,0.0,0.0
Onshore_Wind,2030-01-07 06:00:00,95190.24977551446,80996.35244999999,0.0,78784.26465,0.0,0.0
Onshore_Wind,2030-01-07 08:00:00,77405.08032126426,70597.4758,0.0,66704.7089,0.0,0.0
Onshore_Wind,2030-01-07 10:00:00,68533.67956864473,38390.8437,0.0,34356.19195,0.0,0.0
Onshore_Wind,2030-01-07 12:00:00,43368.32713754773,23177.49355,0.0,15344.07285,0.0,0.0
Onshore_Wind,2030-01-07 14:00:00,3051.340678995023,5035.554,0.0,5103.6421,0.0,0.0
Onshore_Wind,2030-01-07 16:00:00,571.1286581176297,1759.6189499999998,0.0,4549.0827,0.0,0.0
Onshore_Wind,2030-01-07 18:00:00,5331.204792314093,7553.28325,0.0,13860.4956,0.0,0.0
Onshore_Wind,2030-01-07 20:00:00,31635.31490654754,19948.15865,0.0,31758.908949999997,0.0,0.0
Onshore_Wind,2030-01-07 22:00:00,211823.59235583188,76250.01425,0.0,87756.5003,0.0,0.0
Solar,2030-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Solar,2030-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
