,,A,B,C,D,E,F
Grid,2040-01-03 08:00:00,0.0,0.0,0.0,74687.8478,0.0,0.0
Grid,2040-01-03 10:00:00,0.0,0.0,0.0,71709.2457,0.0,0.0
Grid,2040-01-03 12:00:00,0.0,0.0,0.0,81498.58273092358,105948.39672502922,21356.52623987713
Grid,2040-01-03 14:00:00,0.0,0.0,0.0,103920.10516271724,790374.2009001931,186208.77162653988
Grid,2040-01-03 16:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-03 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-03 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-03 22:00:00,0.0,0.0,0.0,89424.70375,0.0,0.0
Grid,2040-01-04 00:00:00,0.0,0.0,0.0,88834.23049999999,0.0,0.0
Grid,2040-01-04 02:00:00,0.0,0.0,0.0,87781.56844999999,0.0,0.0
Grid,2040-01-04 04:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-04 06:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-04 08:00:00,0.0,0.0,0.0,75928.1161,0.0,0.0
Grid,2040-01-04 10:00:00,0.0,0.0,0.0,66555.22945,0.0,0.0
Grid,2040-01-04 12:00:00,0.0,0.0,0.0,52729.96658855528,81815.13009568956,9092.405565025605
Grid,2040-01-04 14:00:00,0.0,0.0,0.0,26099.727867205016,298753.6299752807,87443.34257448363
Grid,2040-01-04 16:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-04 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-04 20:00:00,0.0,0.0,0.0,30801.63664723553,1568495.362719186,43813.29115809864
Grid,2040-01-04 22:00:00,0.0,0.0,0.0,50862.73015,999892.6915786613,0.0
Grid,2040-01-05 00:00:00,0.0,0.0,0.0,75436.80235,536319.1817710486,0.0
Grid,2040-01-05 02:00:00,0.0,0.0,0.0,80274.03795,536319.1817710486,0.0
Grid,2040-01-05 04:00:00,0.0,0.0,0.0,78814.85869999998,558592.885685597,0.0
Grid,2040-01-05 06:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,187650.00421909458
Grid,2040-01-05 08:00:00,0.0,0.0,0.0,72377.77525,0.0,0.0
Grid,2040-01-05 10:00:00,0.0,0.0,0.0,78243.50885,0.0,0.0
Grid,2040-01-05 12:00:00,0.0,0.0,0.0,81791.61197150126,136924.6911456997,4110.290900017833
Grid,2040-01-05 14:00:00,0.0,0.0,0.0,99206.12676667178,942493.0835734506,82637.78631040858
Grid,2040-01-05 16:00:00,0.0,0.0,0.0,106511.42552073742,964528.8088994636,123205.97251539471
Grid,2040-01-05 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-05 20:00:00,0.0,0.0,0.0,99893.93242994395,1568495.362719186,91989.5172666506
Grid,2040-01-05 22:00:00,0.0,0.0,0.0,71069.35785,1568495.362719186,0.0
Grid,2040-01-06 00:00:00,0.0,0.0,0.0,59961.744799999986,537712.3747103348,0.0
Grid,2040-01-06 02:00:00,0.0,0.0,0.0,26946.846999999994,268245.9150715866,0.0
Grid,2040-01-06 04:00:00,0.0,0.0,0.0,31327.885850000006,537712.3747103348,0.0
Grid,2040-01-06 06:00:00,0.0,0.0,0.0,45007.0603,1568495.362719186,0.0
Grid,2040-01-06 08:00:00,0.0,0.0,0.0,58622.47705,0.0,0.0
Grid,2040-01-06 10:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-06 12:00:00,0.0,0.0,0.0,73188.445235477,10581.079646702157,12434.440071251884
Grid,2040-01-06 14:00:00,0.0,0.0,0.0,82187.38528901974,411539.307415423,76308.00054276318
Grid,2040-01-06 16:00:00,0.0,0.0,0.0,67525.45033639959,1469100.924563645,94402.98013394515
Grid,2040-01-06 18:00:00,0.0,0.0,0.0,67066.59005715986,1568495.362719186,126855.15761383445
Grid,2040-01-06 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-06 22:00:00,0.0,0.0,0.0,85397.4657,537712.3747103348,0.0
Grid,2040-01-07 00:00:00,0.0,0.0,0.0,86807.716,335455.1808851133,0.0
Grid,2040-01-07 02:00:00,0.0,0.0,0.0,83585.9785,0.0,0.0
Grid,2040-01-07 04:00:00,0.0,0.0,0.0,79522.24584999999,538296.037880459,0.0
Grid,2040-01-07 06:00:00,0.0,0.0,0.0,66684.58725,538296.0378804601,0.0
Grid,2040-01-07 08:00:00,0.0,0.0,0.0,60637.63829999999,0.0,0.0
Grid,2040-01-07 10:00:00,0.0,0.0,0.0,67842.9791,0.0,0.0
Grid,2040-01-07 12:00:00,0.0,0.0,0.0,77018.3556071936,715779.7140986273,12601.05761090116
Grid,2040-01-07 14:00:00,0.0,0.0,0.0,80459.7197720263,1092110.2946467649,85295.22700964767
Grid,2040-01-07 16:00:00,0.0,0.0,0.0,88681.06957739835,1568495.362719186,109471.08780198227
Grid,2040-01-07 18:00:00,0.0,0.0,0.0,102293.07593133794,1568495.362719186,262139.83822209595
Grid,2040-01-07 20:00:00,0.0,0.0,0.0,102022.70385031498,1568495.362719186,262139.83822209595
Grid,2040-01-07 22:00:00,0.0,0.0,0.0,87055.50355,1568495.362719186,119745.64621149996
Grid,2040-01-08 00:00:00,0.0,0.0,0.0,88486.3272,1349952.4691843877,0.0
Grid,2040-01-08 02:00:00,0.0,0.0,0.0,86035.7604,551536.2113407826,0.0
Grid,2040-01-08 04:00:00,0.0,0.0,0.0,84081.0827,551536.2113407836,0.0
Grid,2040-01-08 06:00:00,0.0,0.0,0.0,86697.097,1568495.362719186,31249.40428864502
Grid,2040-01-08 08:00:00,0.0,0.0,0.0,86580.6766,0.0,0.0
Grid,2040-01-08 10:00:00,0.0,0.0,0.0,83389.40209999999,0.0,0.0
Grid,2040-01-08 12:00:00,0.0,0.0,0.0,81477.72263942745,184052.8949108785,20763.785609674844
Grid,2040-01-08 14:00:00,0.0,0.0,0.0,101026.91460374513,1101508.377927144,150361.95214474387
Grid,2040-01-08 16:00:00,0.0,0.0,0.0,108714.11744736331,1568495.362719186,139533.3936233716
Grid,2040-01-08 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-08 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-08 22:00:00,0.0,0.0,0.0,77042.01935,1568495.362719186,0.0
Grid,2040-01-09 00:00:00,0.0,0.0,0.0,77721.8539,0.0,0.0
Grid,2040-01-09 02:00:00,0.0,0.0,0.0,68940.38685,0.0,0.0
Grid,2040-01-09 04:00:00,0.0,0.0,0.0,48101.703649999996,0.0,0.0
Grid,2040-01-09 06:00:00,0.0,0.0,0.0,35309.4641,1568495.362719186,0.0
Grid,2040-01-09 08:00:00,0.0,0.0,0.0,21599.8189,436599.77270233235,0.0
Grid,2040-01-09 10:00:00,0.0,0.0,0.0,7439.281799999997,0.0,0.0
Grid,2040-01-09 12:00:00,0.0,0.0,0.0,7365.90318346447,94986.62907805922,7878.47849451215
Grid,2040-01-09 14:00:00,0.0,0.0,0.0,21590.319387501295,694665.7652629114,78978.57920079737
Grid,2040-01-09 16:00:00,0.0,0.0,0.0,24624.074028169576,1568495.362719186,111844.75023659493
Grid,2040-01-09 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-09 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-09 22:00:00,0.0,0.0,0.0,56060.559049999996,1215408.5377385654,0.0
Grid,2040-01-10 00:00:00,0.0,0.0,0.0,58214.41295,0.0,0.0
Grid,2040-01-10 02:00:00,0.0,0.0,0.0,58857.101099999985,0.0,0.0
Grid,2040-01-10 04:00:00,0.0,0.0,0.0,63116.43560000001,535425.0378511461,0.0
Grid,2040-01-10 06:00:00,0.0,0.0,0.0,69507.50559999999,1568495.362719186,0.0
Grid,2040-01-10 08:00:00,0.0,0.0,0.0,76990.69665,0.0,0.0
Grid,2040-01-10 10:00:00,0.0,0.0,0.0,79263.3403,0.0,0.0
Grid,2040-01-10 12:00:00,0.0,0.0,0.0,84438.15018505877,204289.2098183015,21900.33695554253
Grid,2040-01-10 14:00:00,0.0,0.0,0.0,113484.22490781266,1134976.2830027281,189572.16259849042
Grid,2040-01-10 16:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,246491.94468309908
Grid,2040-01-10 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-10 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,152732.8815786994
Grid,2040-01-10 22:00:00,0.0,0.0,0.0,82297.10375,1568495.362719186,0.0
Grid,2040-01-11 00:00:00,0.0,0.0,0.0,81694.3081,545153.5045842681,0.0
Grid,2040-01-11 02:00:00,0.0,0.0,0.0,70787.66325,0.0,0.0
Grid,2040-01-11 04:00:00,0.0,0.0,0.0,59252.83154999999,0.0,0.0
Grid,2040-01-11 06:00:00,0.0,0.0,0.0,49624.412599999996,550835.217823196,0.0
Grid,2040-01-11 08:00:00,0.0,0.0,0.0,26909.447749999992,0.0,0.0
Grid,2040-01-11 10:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-11 12:00:00,0.0,0.0,0.0,68.60897362385003,29548.321213658433,6595.511075992603
Grid,2040-01-11 14:00:00,0.0,0.0,0.0,7614.3207909708,372634.0138442225,38706.33033811237
Grid,2040-01-11 16:00:00,0.0,0.0,0.0,17993.833180700618,387142.04094265634,50862.15007169443
Grid,2040-01-11 18:00:00,0.0,0.0,0.0,26167.21019704698,691339.732187603,34437.31268467277
Grid,2040-01-11 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-11 22:00:00,0.0,0.0,0.0,127175.61268545715,1568495.362719186,81608.13837277473
Grid,2040-01-12 00:00:00,0.0,0.0,0.0,81627.74135,0.0,0.0
Grid,2040-01-12 02:00:00,0.0,0.0,0.0,83481.74304999999,0.0,0.0
Grid,2040-01-12 04:00:00,0.0,0.0,0.0,83067.25905,0.0,0.0
Grid,2040-01-12 06:00:00,0.0,0.0,0.0,82956.90624999999,0.0,0.0
Grid,2040-01-12 08:00:00,0.0,0.0,0.0,85482.62109999999,1045151.4560423151,31301.185690648825
Grid,2040-01-12 10:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-12 12:00:00,0.0,0.0,0.0,84672.45781700921,20985.109265476698,4003.771614943864
Grid,2040-01-12 14:00:00,0.0,0.0,0.0,107520.04333131011,222099.8264151113,80904.59740574131
Grid,2040-01-12 16:00:00,0.0,0.0,0.0,106077.14879754218,405027.8729099699,103670.64275394267
Grid,2040-01-12 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-12 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-12 22:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,0.0
Grid,2040-01-13 00:00:00,0.0,0.0,0.0,44753.43879999999,0.0,0.0
Grid,2040-01-13 02:00:00,0.0,0.0,0.0,47207.613,0.0,0.0
Grid,2040-01-13 04:00:00,0.0,0.0,0.0,48350.68514999999,0.0,0.0
Grid,2040-01-13 06:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-13 08:00:00,0.0,0.0,0.0,75997.64009999999,379265.3916552197,0.0
Grid,2040-01-13 10:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-13 12:00:00,0.0,0.0,0.0,79848.79817707534,26123.96227307315,17208.350826748443
Grid,2040-01-13 14:00:00,0.0,0.0,0.0,99372.11128640457,250180.64772022795,68280.81851978114
Grid,2040-01-13 16:00:00,0.0,0.0,0.0,102157.27590647058,463169.9424445876,55170.99966216035
Grid,2040-01-13 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-13 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-13 22:00:00,0.0,0.0,0.0,88739.7246,562795.569055306,13169.965600095078
Grid,2040-01-14 00:00:00,0.0,0.0,0.0,85908.4349,0.0,0.0
Grid,2040-01-14 02:00:00,0.0,0.0,0.0,87558.48795,0.0,0.0
Grid,2040-01-14 04:00:00,0.0,0.0,0.0,88703.315,0.0,0.0
Grid,2040-01-14 06:00:00,0.0,0.0,0.0,87886.87139999999,1374082.233434145,0.0
Grid,2040-01-14 08:00:00,0.0,0.0,0.0,87624.52489999999,0.0,0.0
Grid,2040-01-14 10:00:00,0.0,0.0,0.0,87418.33565,0.0,0.0
Grid,2040-01-14 12:00:00,0.0,0.0,0.0,86373.17614362924,3511.031422378728,11796.251515618467
Grid,2040-01-14 14:00:00,0.0,0.0,0.0,94566.92520759103,176463.6694407831,74151.15304189877
Grid,2040-01-14 16:00:00,0.0,0.0,0.0,97576.46778322535,1568495.362719186,92048.27880223698
Grid,2040-01-14 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-14 20:00:00,0.0,0.0,0.0,90676.22785521956,1568495.362719186,262139.83822209595
Grid,2040-01-14 22:00:00,0.0,0.0,0.0,86394.67859999998,1568495.362719186,31333.89093560964
Grid,2040-01-15 00:00:00,0.0,0.0,0.0,85608.86735,552947.5692926885,0.0
Grid,2040-01-15 02:00:00,0.0,0.0,0.0,82993.2542,539076.2443085707,0.0
Grid,2040-01-15 04:00:00,0.0,0.0,0.0,80984.3296,544980.441246859,0.0
Grid,2040-01-15 06:00:00,0.0,0.0,0.0,80894.69109999998,552947.5692926873,0.0
Grid,2040-01-15 08:00:00,0.0,0.0,0.0,80481.58145,0.0,0.0
Grid,2040-01-15 10:00:00,0.0,0.0,0.0,77995.77085,0.0,0.0
Grid,2040-01-15 12:00:00,0.0,0.0,0.0,81502.25293386278,16532.929765314097,6247.780684643687
Grid,2040-01-15 14:00:00,0.0,0.0,0.0,92622.59042900338,173995.8980873183,50736.52744406936
Grid,2040-01-15 16:00:00,0.0,0.0,0.0,98108.54406417579,284484.7566594812,92322.95730143558
Grid,2040-01-15 18:00:00,0.0,0.0,0.0,98045.68327794675,1568495.362719186,123946.2452026064
Grid,2040-01-15 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-15 22:00:00,0.0,0.0,0.0,78503.33654999999,1568495.362719186,0.0
Grid,2040-01-16 00:00:00,0.0,0.0,0.0,75017.57805,0.0,0.0
Grid,2040-01-16 02:00:00,0.0,0.0,0.0,67234.22595,0.0,0.0
Grid,2040-01-16 04:00:00,0.0,0.0,0.0,45701.67049999999,606993.7497949986,0.0
Grid,2040-01-16 06:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-16 08:00:00,0.0,0.0,0.0,5568.918250000002,0.0,0.0
Grid,2040-01-16 10:00:00,0.0,0.0,0.0,2943.471099999995,0.0,0.0
Grid,2040-01-16 12:00:00,0.0,0.0,0.0,14223.182049999989,13252.734013932291,1465.3894190538267
Grid,2040-01-16 14:00:00,0.0,0.0,0.0,35624.44195978991,63503.49686199194,17131.624648001278
Grid,2040-01-16 16:00:00,0.0,0.0,0.0,55223.29521819284,625285.2642425909,35062.80249661018
Grid,2040-01-16 18:00:00,0.0,0.0,0.0,86684.2475147094,1568495.362719186,30219.871680579585
Grid,2040-01-16 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-16 22:00:00,0.0,0.0,0.0,80378.58004999999,538989.1841240511,0.0
Grid,2040-01-17 00:00:00,0.0,0.0,0.0,75478.40805,0.0,0.0
Grid,2040-01-17 02:00:00,0.0,0.0,0.0,75456.4654,0.0,0.0
Grid,2040-01-17 04:00:00,0.0,0.0,0.0,74437.25795,446462.60960965557,0.0
Grid,2040-01-17 06:00:00,0.0,0.0,0.0,74250.18085,1568495.362719186,0.0
Grid,2040-01-17 08:00:00,0.0,0.0,0.0,74004.2474,0.0,0.0
Grid,2040-01-17 10:00:00,0.0,0.0,0.0,70031.90920000001,0.0,0.0
Grid,2040-01-17 12:00:00,0.0,0.0,0.0,65998.09266316853,61166.873958776705,3048.991509931482
Grid,2040-01-17 14:00:00,0.0,0.0,0.0,68217.60275207378,564337.874216857,55096.50857327788
Grid,2040-01-17 16:00:00,0.0,0.0,0.0,79515.9898734363,638281.9166188508,88338.42566603376
Grid,2040-01-17 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,154966.92471037473
Grid,2040-01-17 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-17 22:00:00,0.0,0.0,0.0,80387.30275,1568495.362719186,0.0
Grid,2040-01-18 00:00:00,0.0,0.0,0.0,83375.21264999999,0.0,0.0
Grid,2040-01-18 02:00:00,0.0,0.0,0.0,84075.38735,0.0,0.0
Grid,2040-01-18 04:00:00,0.0,0.0,0.0,86155.85945,114955.53991353046,0.0
Grid,2040-01-18 06:00:00,0.0,0.0,0.0,79318.5042,1568495.362719186,0.0
Grid,2040-01-18 08:00:00,0.0,0.0,0.0,82099.31795,0.0,0.0
Grid,2040-01-18 10:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-18 12:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,31946.60379383553
Grid,2040-01-18 14:00:00,0.0,0.0,0.0,117735.84831769751,1220994.4586016187,220377.04278147971
Grid,2040-01-18 16:00:00,0.0,0.0,0.0,120318.48705125012,1030346.073328015,189224.4812785482
Grid,2040-01-18 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-18 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-18 22:00:00,0.0,0.0,0.0,82221.9608,530619.6222318321,0.0
Grid,2040-01-19 00:00:00,0.0,0.0,0.0,78927.89249999999,0.0,0.0
Grid,2040-01-19 02:00:00,0.0,0.0,0.0,66420.5637,0.0,0.0
Grid,2040-01-19 04:00:00,0.0,0.0,0.0,43125.98534999999,539072.6782465809,0.0
Grid,2040-01-19 06:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-19 08:00:00,0.0,0.0,0.0,632.3624999999884,0.0,0.0
Grid,2040-01-19 10:00:00,0.0,0.0,0.0,4238.537349999999,0.0,0.0
Grid,2040-01-19 12:00:00,0.0,0.0,0.0,17993.180839995606,227466.84908098914,12126.40237898039
Grid,2040-01-19 14:00:00,0.0,0.0,0.0,50190.28804350209,1150605.1894159568,109185.21651374051
Grid,2040-01-19 16:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-19 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-19 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-19 22:00:00,0.0,0.0,0.0,81386.3166,539072.6782465809,0.0
Grid,2040-01-20 00:00:00,0.0,0.0,0.0,80355.9626,267175.2261883826,0.0
Grid,2040-01-20 02:00:00,0.0,0.0,0.0,78589.9541,0.0,0.0
Grid,2040-01-20 04:00:00,0.0,0.0,0.0,74561.02665,537872.4389148833,0.0
Grid,2040-01-20 06:00:00,0.0,0.0,0.0,77506.311108529,1568495.362719186,31350.266641033202
Grid,2040-01-20 08:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-20 10:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-20 12:00:00,0.0,0.0,0.0,88073.10728421708,772167.2039956748,14098.547879571881
Grid,2040-01-20 14:00:00,0.0,0.0,0.0,106797.82708690457,1178836.0976442667,70763.27457104425
Grid,2040-01-20 16:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-20 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-20 20:00:00,0.0,0.0,0.0,63548.31900775853,1321411.161378234,112040.72561820826
Grid,2040-01-20 22:00:00,0.0,0.0,0.0,48446.14805,551735.1201792236,31350.266641033202
Grid,2040-01-21 00:00:00,0.0,0.0,0.0,11841.68699999999,80563.60211812449,0.0
Grid,2040-01-21 02:00:00,0.0,0.0,0.0,1986.9585999999981,549686.3216124368,0.0
Grid,2040-01-21 04:00:00,0.0,0.0,0.0,543.3643999999913,0.0,0.0
Grid,2040-01-21 06:00:00,0.0,0.0,0.0,2217.409449999992,1568495.362719186,125515.03884882815
Grid,2040-01-21 08:00:00,0.0,0.0,0.0,7245.000549999997,549686.3216124378,30480.017448030645
Grid,2040-01-21 10:00:00,0.0,0.0,0.0,14645.421749999994,549686.3216124356,0.0
Grid,2040-01-21 12:00:00,0.0,0.0,0.0,17554.245356707994,73313.29722544109,17558.70991959845
Grid,2040-01-21 14:00:00,0.0,0.0,0.0,22830.903074525602,456409.5332780704,132858.40160736884
Grid,2040-01-21 16:00:00,0.0,0.0,0.0,30354.907416430928,730308.7017468204,134917.82450612308
Grid,2040-01-21 18:00:00,0.0,0.0,0.0,25863.001057760514,1568495.362719186,262139.83822209595
Grid,2040-01-21 20:00:00,0.0,0.0,0.0,24026.7157994328,1568495.362719186,67522.92209398016
Grid,2040-01-21 22:00:00,0.0,0.0,0.0,45580.28254999999,547158.9920669368,0.0
Grid,2040-01-22 00:00:00,0.0,0.0,0.0,54964.6614,536971.7749059752,0.0
Grid,2040-01-22 02:00:00,0.0,0.0,0.0,50953.8036,0.0,0.0
Grid,2040-01-22 04:00:00,0.0,0.0,0.0,44040.4378,196667.91476243874,0.0
Grid,2040-01-22 06:00:00,0.0,0.0,0.0,30536.492699999988,536971.7749059752,0.0
Grid,2040-01-22 08:00:00,0.0,0.0,0.0,15217.626499999998,0.0,0.0
Grid,2040-01-22 10:00:00,0.0,0.0,0.0,12247.431549999994,0.0,0.0
Grid,2040-01-22 12:00:00,0.0,0.0,0.0,19920.081131985484,131272.6843524822,29822.447733439767
Grid,2040-01-22 14:00:00,0.0,0.0,0.0,46391.35603579391,958147.2178562045,201803.3749129803
Grid,2040-01-22 16:00:00,0.0,0.0,0.0,50780.6886122775,1482101.2812441902,179271.09222107503
Grid,2040-01-22 18:00:00,0.0,0.0,0.0,55790.8360233258,1568495.362719186,193434.484956568
Grid,2040-01-22 20:00:00,0.0,0.0,0.0,61311.32364459007,1568495.362719186,116095.54929565347
Grid,2040-01-22 22:00:00,0.0,0.0,0.0,60873.096999999994,1568495.362719186,31389.2152324146
Grid,2040-01-23 00:00:00,0.0,0.0,0.0,67846.13575,0.0,0.0
Grid,2040-01-23 02:00:00,0.0,0.0,0.0,72355.95185,0.0,0.0
Grid,2040-01-23 04:00:00,0.0,0.0,0.0,74436.22795,545114.3938376079,0.0
Grid,2040-01-23 06:00:00,0.0,0.0,0.0,76154.60129999998,1568495.362719186,156373.79187200603
Grid,2040-01-23 08:00:00,0.0,0.0,0.0,78814.47005,547872.7839392194,0.0
Grid,2040-01-23 10:00:00,0.0,0.0,0.0,77900.68854999999,0.0,0.0
Grid,2040-01-23 12:00:00,0.0,0.0,0.0,79189.77843191322,128513.21207726141,36811.55761441428
Grid,2040-01-23 14:00:00,0.0,0.0,0.0,119189.74844528802,1043333.1491949217,232101.24949586595
Grid,2040-01-23 16:00:00,0.0,0.0,0.0,124139.93707843978,1568495.362719186,230638.4612604175
Grid,2040-01-23 18:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-23 20:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-23 22:00:00,0.0,0.0,0.0,129243.43784645609,1568495.362719186,262139.83822209595
Grid,2040-01-24 00:00:00,0.0,0.0,0.0,82690.28675,0.0,0.0
Grid,2040-01-24 02:00:00,0.0,0.0,0.0,78015.1978,549558.1087945623,0.0
Grid,2040-01-24 04:00:00,0.0,0.0,0.0,73330.86,552085.4383400623,0.0
Grid,2040-01-24 06:00:00,0.0,0.0,0.0,74545.33309999999,1568495.362719186,0.0
Grid,2040-01-24 08:00:00,0.0,0.0,0.0,74012.23869999999,0.0,0.0
Grid,2040-01-24 10:00:00,0.0,0.0,0.0,82877.19304999999,183015.89260148886,0.0
