,A,B,C,D,E,F
2050-01-06 14:00:00,0.0,719100.8725155758,0.0,2000109185.4107454,1948829.1273625556,333643.42506556143
2050-01-06 16:00:00,0.0,719100.8725155758,0.0,2000097791.4120104,2461898.065487095,351648.90009600105
2050-01-06 18:00:00,0.0,719100.8725155758,0.0,2000093343.0946236,2569828.440256018,383858.694199029
2050-01-06 20:00:00,0.0,719100.8725155758,0.0,2000092341.8773906,2149175.9062471506,306953.76394284726
2050-01-06 22:00:00,0.0,719100.8725155758,0.0,2000090429.6312,1542657.4573521814,258148.7736378507
2050-01-07 00:00:00,0.0,719100.8725155758,0.0,2000090672.8435,1542657.4573521814,258148.7736378507
2050-01-07 02:00:00,0.0,719100.8725155758,0.0,2000090686.74315,1542657.4573521814,258148.7736378507
2050-01-07 04:00:00,0.0,719100.8725155758,0.0,2000090627.26065,1542657.4573521814,258148.7736378507
2050-01-07 06:00:00,0.0,719100.8725155758,0.0,2000090592.0822,1542657.4573521814,258148.7736378507
2050-01-07 08:00:00,0.0,719100.8725155758,0.0,2000088869.5738,1542657.4573521814,258148.7736378507
2050-01-07 10:00:00,0.0,719100.8725155758,0.0,2000088098.28635,1542657.4573521814,258148.7736378507
2050-01-07 12:00:00,0.0,719100.8725155758,0.0,2000089755.6020203,1717826.244776817,270658.63309498143
2050-01-07 14:00:00,0.0,719100.8725155758,0.0,2000057094.928883,2620523.5452164384,342712.9349672138
2050-01-07 16:00:00,0.0,719100.8725155758,0.0,2000034417.2850015,2501388.1035226155,366762.46762359346
2050-01-07 18:00:00,0.0,719100.8725155758,0.0,2000042767.7880383,2611169.7901645154,423082.36069491814
2050-01-07 20:00:00,0.0,719100.8725155758,0.0,2000078613.5173798,2205720.625031452,374651.0687077027
2050-01-07 22:00:00,0.0,719100.8725155758,0.0,2000086493.68925,1542657.4573521814,258148.7736378507
2050-01-08 00:00:00,0.0,719100.8725155758,0.0,2000089286.1034,1542657.4573521814,258148.7736378507
2050-01-08 02:00:00,0.0,719100.8725155758,0.0,2000089029.36775,1542657.4573521814,258148.7736378507
2050-01-08 04:00:00,0.0,719100.8725155758,0.0,2000088252.5528,1542657.4573521814,258148.7736378507
2050-01-08 06:00:00,0.0,719100.8725155758,0.0,2000073722.9733,1542657.4573521814,258148.7736378507
2050-01-08 08:00:00,0.0,719100.8725155758,0.0,2000045274.6433,1542657.4573521814,258148.7736378507
2050-01-08 10:00:00,0.0,719100.8725155758,0.0,2000040724.95315,1542657.4573521814,258148.7736378507
2050-01-08 12:00:00,0.0,719100.8725155758,0.0,2000033400.5297456,1724309.7821077767,278726.6071861892
2050-01-08 14:00:00,0.0,719100.8725155758,0.0,2000061360.6615677,2629799.0504628234,407210.1440257268
2050-01-08 16:00:00,0.0,719100.8725155758,0.0,2000061452.1172354,2477767.425843991,396478.1904864033
2050-01-08 18:00:00,0.0,719100.8725155758,0.0,2000056476.5979142,2587891.656342068,416313.85135588504
2050-01-08 20:00:00,0.0,719100.8725155758,0.0,2000048174.5131962,2207902.611280873,371104.3151402782
2050-01-08 22:00:00,0.0,719100.8725155758,0.0,2000037609.90295,1542657.4573521814,258148.7736378507
2050-01-09 00:00:00,0.0,719100.8725155758,0.0,2000065332.1393,1542657.4573521814,258148.7736378507
2050-01-09 02:00:00,0.0,719100.8725155758,0.0,2000080548.1607,1542657.4573521814,258148.7736378507
2050-01-09 04:00:00,0.0,719100.8725155758,0.0,2000076989.50875,1542657.4573521814,258148.7736378507
2050-01-09 06:00:00,0.0,719100.8725155758,0.0,2000058805.38675,1542657.4573521814,258148.7736378507
2050-01-09 08:00:00,0.0,719100.8725155758,0.0,2000031425.54695,1542657.4573521814,258148.7736378507
2050-01-09 10:00:00,0.0,719100.8725155758,0.0,2000012432.9964,1542657.4573521814,258148.7736378507
2050-01-09 12:00:00,0.0,719100.8725155758,0.0,2000005477.080679,1636405.1914048644,265965.4934629685
2050-01-09 14:00:00,0.0,719100.8725155758,0.0,2000013557.7873273,2228262.815787286,336387.74686540273
2050-01-09 16:00:00,0.0,719100.8725155758,0.0,2000013704.5170932,1993560.598130215,337988.12394558755
2050-01-09 18:00:00,0.0,719100.8725155758,0.0,2000032210.0852005,1758843.1045749995,293033.52468875906
2050-01-09 20:00:00,0.0,719100.8725155758,0.0,2000037603.8153043,1581738.6219261219,293510.4938401424
2050-01-09 22:00:00,0.0,719100.8725155758,0.0,2000000700.79555,1542657.4573521814,258148.7736378507
2050-01-10 00:00:00,0.0,719100.8725155758,0.0,2000000292.10985,1542657.4573521814,258148.7736378507
2050-01-10 02:00:00,0.0,719100.8725155758,0.0,2000000000.0,1542657.4573521814,258148.7736378507
2050-01-10 04:00:00,0.0,719100.8725155758,0.0,2000005633.25555,1542657.4573521814,258148.7736378507
2050-01-10 06:00:00,0.0,719100.8725155758,0.0,2000030384.8828,1542657.4573521814,258148.7736378507
2050-01-10 08:00:00,0.0,719100.8725155758,0.0,2000066427.15895,1542657.4573521814,258148.7736378507
2050-01-10 10:00:00,0.0,719100.8725155758,0.0,2000082064.1971,1542657.4573521814,258148.7736378507
2050-01-10 12:00:00,0.0,719100.8725155758,0.0,2000083052.758811,1744282.1584964548,279852.72515566443
2050-01-10 14:00:00,0.0,719100.8725155758,0.0,2000079301.006374,2662830.4394873837,446052.0563135791
2050-01-10 16:00:00,0.0,719100.8725155758,0.0,2000075968.691421,2521139.7999718394,431000.10762794776
2050-01-10 18:00:00,0.0,719100.8725155758,0.0,2000091124.9547207,2633071.156721467,448697.6794251597
2050-01-10 20:00:00,0.0,719100.8725155758,0.0,2000097618.1559353,2260388.5992841795,378501.44746694306
2050-01-10 22:00:00,0.0,719100.8725155758,0.0,2000082004.1608,1542657.4573521814,258148.7736378507
2050-01-11 00:00:00,0.0,719100.8725155758,0.0,2000082089.69945,1542657.4573521814,258148.7736378507
2050-01-11 02:00:00,0.0,719100.8725155758,0.0,2000077127.8872,1542657.4573521814,258148.7736378507
2050-01-11 04:00:00,0.0,719100.8725155758,0.0,2000052787.72305,1542657.4573521814,258148.7736378507
2050-01-11 06:00:00,0.0,719100.8725155758,0.0,2000028733.8358,1542657.4573521814,258148.7736378507
2050-01-11 08:00:00,0.0,719100.8725155758,0.0,2000008688.44245,1542657.4573521814,258148.7736378507
2050-01-11 10:00:00,0.0,719100.8725155758,0.0,2000003997.98215,1542657.4573521814,258148.7736378507
2050-01-11 12:00:00,0.0,719100.8725155758,0.0,2000001255.0294356,1571820.3850314596,264688.4246171181
2050-01-11 14:00:00,0.0,719100.8725155758,0.0,2000007709.355668,1910431.2689468581,296536.8828974859
2050-01-11 16:00:00,0.0,719100.8725155758,0.0,2000013478.408813,1924750.0712987897,308571.0024281287
2050-01-11 18:00:00,0.0,719100.8725155758,0.0,2000022042.9833171,1750971.9041493803,292273.93278713163
2050-01-11 20:00:00,0.0,719100.8725155758,0.0,2000035463.726399,1604345.115282731,268710.02301211323
2050-01-11 22:00:00,0.0,719100.8725155758,0.0,2000069588.0456,1542657.4573521814,258148.7736378507
2050-01-12 00:00:00,0.0,719100.8725155758,0.0,2000081872.66685,1542657.4573521814,258148.7736378507
2050-01-12 02:00:00,0.0,719100.8725155758,0.0,2000082063.82735,1542657.4573521814,258148.7736378507
2050-01-12 04:00:00,0.0,719100.8725155758,0.0,2000082113.08885,1542657.4573521814,258148.7736378507
2050-01-12 06:00:00,0.0,719100.8725155758,0.0,2000082261.86465,1542657.4573521814,258148.7736378507
2050-01-12 08:00:00,0.0,719100.8725155758,0.0,2000082493.14755,1542657.4573521814,258148.7736378507
2050-01-12 10:00:00,0.0,719100.8725155758,0.0,2000082683.39165,1542657.4573521814,258148.7736378507
2050-01-12 12:00:00,0.0,719100.8725155758,0.0,2000083054.5822551,1563368.8616947655,262128.03136305808
2050-01-12 14:00:00,0.0,719100.8725155758,0.0,2000116214.435177,1761860.4730501284,338282.5425717492
2050-01-12 16:00:00,0.0,719100.8725155758,0.0,2000115950.6146717,1942402.6215004902,360881.4382328153
2050-01-12 18:00:00,0.0,719100.8725155758,0.0,2000092797.1062522,1840613.9412347595,363649.87057651725
2050-01-12 20:00:00,0.0,719100.8725155758,0.0,2000054993.3848653,1731319.9828819127,311672.7212832608
2050-01-12 22:00:00,0.0,719100.8725155758,0.0,2000015901.8103,1542657.4573521814,258148.7736378507
2050-01-13 00:00:00,0.0,719100.8725155758,0.0,2000003898.9235,1542657.4573521814,258148.7736378507
2050-01-13 02:00:00,0.0,719100.8725155758,0.0,2000000479.0324,1542657.4573521814,258148.7736378507
2050-01-13 04:00:00,0.0,719100.8725155758,0.0,2000000032.988,1542657.4573521814,258148.7736378507
2050-01-13 06:00:00,0.0,719100.8725155758,0.0,2000008762.3488,1542657.4573521814,258148.7736378507
2050-01-13 08:00:00,0.0,719100.8725155758,0.0,2000074378.21545,1542657.4573521814,258148.7736378507
2050-01-13 10:00:00,0.0,719100.8725155758,0.0,2000082227.7315,1542657.4573521814,258148.7736378507
2050-01-13 12:00:00,0.0,719100.8725155758,0.0,2000082449.3747222,1568440.6899320236,275212.48337866593
2050-01-13 14:00:00,0.0,719100.8725155758,0.0,2000094883.9093812,1789575.042522547,325819.3121219464
2050-01-13 16:00:00,0.0,719100.8725155758,0.0,2000098262.320597,1948767.4884885943,312788.78707600804
2050-01-13 18:00:00,0.0,719100.8725155758,0.0,2000096557.687329,2070571.7317536597,325172.26138914604
2050-01-13 20:00:00,0.0,719100.8725155758,0.0,2000092857.6983495,1702506.0668157581,294527.75399774534
2050-01-13 22:00:00,0.0,719100.8725155758,0.0,2000082004.4578,1542657.4573521814,258148.7736378507
2050-01-14 00:00:00,0.0,719100.8725155758,0.0,2000082005.0373,1542657.4573521814,258148.7736378507
2050-01-14 02:00:00,0.0,719100.8725155758,0.0,2000082138.99435,1542657.4573521814,258148.7736378507
2050-01-14 04:00:00,0.0,719100.8725155758,0.0,2000082789.38665,1542657.4573521814,258148.7736378507
2050-01-14 06:00:00,0.0,719100.8725155758,0.0,2000083608.7682,1542657.4573521814,258148.7736378507
2050-01-14 08:00:00,0.0,719100.8725155758,0.0,2000083154.8101,1542657.4573521814,258148.7736378507
2050-01-14 10:00:00,0.0,719100.8725155758,0.0,2000080944.7456,1542657.4573521814,258148.7736378507
2050-01-14 12:00:00,0.0,719100.8725155758,0.0,2000072214.22169,1546122.6942206298,269833.050980558
2050-01-14 14:00:00,0.0,719100.8725155758,0.0,2000087690.5543242,1716819.54080834,331555.57611860795
2050-01-14 16:00:00,0.0,719100.8725155758,0.0,2000099790.167233,2052764.3692999631,349535.56291676057
2050-01-14 18:00:00,0.0,719100.8725155758,0.0,2000096439.7295501,1947153.1106323928,402509.7228719648
2050-01-14 20:00:00,0.0,719100.8725155758,0.0,2000086719.9160368,1674396.2278180886,352087.3021087094
2050-01-14 22:00:00,0.0,719100.8725155758,0.0,2000068071.3824,1542657.4573521814,258148.7736378507
2050-01-15 00:00:00,0.0,719100.8725155758,0.0,2000081976.2708,1542657.4573521814,258148.7736378507
2050-01-15 02:00:00,0.0,719100.8725155758,0.0,2000077999.11095,1542657.4573521814,258148.7736378507
2050-01-15 04:00:00,0.0,719100.8725155758,0.0,2000073211.90995,1542657.4573521814,258148.7736378507
2050-01-15 06:00:00,0.0,719100.8725155758,0.0,2000071043.5468,1542657.4573521814,258148.7736378507
2050-01-15 08:00:00,0.0,719100.8725155758,0.0,2000082639.6648,1542657.4573521814,258148.7736378507
2050-01-15 10:00:00,0.0,719100.8725155758,0.0,2000089973.70465,1542657.4573521814,258148.7736378507
2050-01-15 12:00:00,0.0,719100.8725155758,0.0,2000089928.6961896,1558974.7504086203,264324.2063766643
2050-01-15 14:00:00,0.0,719100.8725155758,0.0,2000100557.6121309,1714383.9570787225,308356.9170200302
2050-01-15 16:00:00,0.0,719100.8725155758,0.0,2000104981.906917,1823431.7276586369,349774.3195095258
2050-01-15 18:00:00,0.0,719100.8725155758,0.0,2000105376.185124,1806821.17739071,381117.67795465136
2050-01-15 20:00:00,0.0,719100.8725155758,0.0,2000100927.4225435,1644434.9429006665,317208.3967678175
2050-01-15 22:00:00,0.0,719100.8725155758,0.0,2000089757.6286,1542657.4573521814,258148.7736378507
2050-01-16 00:00:00,0.0,719100.8725155758,0.0,2000080401.58985,1542657.4573521814,258148.7736378507
2050-01-16 02:00:00,0.0,719100.8725155758,0.0,2000064709.9927,1542657.4573521814,258148.7736378507
2050-01-16 04:00:00,0.0,719100.8725155758,0.0,2000052603.1255,1542657.4573521814,258148.7736378507
2050-01-16 06:00:00,0.0,719100.8725155758,0.0,2000051891.31605,1542657.4573521814,258148.7736378507
2050-01-16 08:00:00,0.0,719100.8725155758,0.0,2000040225.9191,1542657.4573521814,258148.7736378507
2050-01-16 10:00:00,0.0,719100.8725155758,0.0,2000020929.04395,1542657.4573521814,258148.7736378507
2050-01-16 12:00:00,0.0,719100.8725155758,0.0,2000010740.2402,1555737.338716224,259598.7207925516
2050-01-16 14:00:00,0.0,719100.8725155758,0.0,2000005123.3164287,1605332.6886025297,275115.51194900245
2050-01-16 16:00:00,0.0,719100.8725155758,0.0,2000011619.151004,1627827.9928755432,292887.4671305096
2050-01-16 18:00:00,0.0,719100.8725155758,0.0,2000030094.3210561,1597463.3738889901,288112.584707222
2050-01-16 20:00:00,0.0,719100.8725155758,0.0,2000085212.1228797,1571310.7092999872,274419.5785191882
2050-01-16 22:00:00,0.0,719100.8725155758,0.0,2000083363.44975,1542657.4573521814,258148.7736378507
2050-01-17 00:00:00,0.0,719100.8725155758,0.0,2000084660.44635,1542657.4573521814,258148.7736378507
2050-01-17 02:00:00,0.0,719100.8725155758,0.0,2000083936.19585,1542657.4573521814,258148.7736378507
2050-01-17 04:00:00,0.0,719100.8725155758,0.0,2000084319.0343,1542657.4573521814,258148.7736378507
2050-01-17 06:00:00,0.0,719100.8725155758,0.0,2000083086.05595,1542657.4573521814,258148.7736378507
2050-01-17 08:00:00,0.0,719100.8725155758,0.0,2000082287.52445,1542657.4573521814,258148.7736378507
2050-01-17 10:00:00,0.0,719100.8725155758,0.0,2000082044.55995,1542657.4573521814,258148.7736378507
2050-01-17 12:00:00,0.0,719100.8725155758,0.0,2000081806.0579715,1603026.5415267628,261164.02045737286
2050-01-17 14:00:00,0.0,719100.8725155758,0.0,2000086748.048368,2099634.7692245557,312799.29361092485
2050-01-17 16:00:00,0.0,719100.8725155758,0.0,2000096159.0189123,2172614.371788171,345730.0985273117
2050-01-17 18:00:00,0.0,719100.8725155758,0.0,2000112228.4498742,2170578.6260428485,365170.6019543194
2050-01-17 20:00:00,0.0,719100.8725155758,0.0,2000102491.4156172,1774947.755969942,316331.1134742235
2050-01-17 22:00:00,0.0,719100.8725155758,0.0,2000083409.5208,1542657.4573521814,258148.7736378507
2050-01-18 00:00:00,0.0,719100.8725155758,0.0,2000083473.34295,1542657.4573521814,258148.7736378507
2050-01-18 02:00:00,0.0,719100.8725155758,0.0,2000084046.13395,1542657.4573521814,258148.7736378507
2050-01-18 04:00:00,0.0,719100.8725155758,0.0,2000086279.14445,1542657.4573521814,258148.7736378507
2050-01-18 06:00:00,0.0,719100.8725155758,0.0,2000088486.2437,1542657.4573521814,258148.7736378507
2050-01-18 08:00:00,0.0,719100.8725155758,0.0,2000089643.5964,1542657.4573521814,258148.7736378507
2050-01-18 10:00:00,0.0,719100.8725155758,0.0,2000090506.83015,1542657.4573521814,258148.7736378507
2050-01-18 12:00:00,0.0,719100.8725155758,0.0,2000092947.589364,1711721.3913997323,289810.2347939968
2050-01-18 14:00:00,0.0,719100.8725155758,0.0,2000126806.7350585,2747726.6935695666,476579.414022228
2050-01-18 16:00:00,0.0,719100.8725155758,0.0,2000128711.9257083,2559564.9033947755,445704.68303762947
2050-01-18 18:00:00,0.0,719100.8725155758,0.0,2000126614.2437887,2737767.1901937434,449885.7767671619
2050-01-18 20:00:00,0.0,719100.8725155758,0.0,2000123870.6227982,2363214.5579577126,394090.8728283021
2050-01-18 22:00:00,0.0,719100.8725155758,0.0,2000090745.8806,1542657.4573521814,258148.7736378507
2050-01-19 00:00:00,0.0,719100.8725155758,0.0,2000090767.701,1542657.4573521814,258148.7736378507
2050-01-19 02:00:00,0.0,719100.8725155758,0.0,2000084862.45245,1542657.4573521814,258148.7736378507
2050-01-19 04:00:00,0.0,719100.8725155758,0.0,2000064007.5521,1542657.4573521814,258148.7736378507
2050-01-19 06:00:00,0.0,719100.8725155758,0.0,2000048863.64375,1542657.4573521814,258148.7736378507
2050-01-19 08:00:00,0.0,719100.8725155758,0.0,2000049597.96565,1542657.4573521814,258148.7736378507
2050-01-19 10:00:00,0.0,719100.8725155758,0.0,2000050350.8178,1542657.4573521814,258148.7736378507
2050-01-19 12:00:00,0.0,719100.8725155758,0.0,2000032412.4451318,1767157.4953425971,270151.75302589993
2050-01-19 14:00:00,0.0,719100.8725155758,0.0,2000033566.9066384,2678255.500899234,366230.23981455964
2050-01-19 16:00:00,0.0,719100.8725155758,0.0,2000041022.415615,2524373.9420097657,363204.0747810453
2050-01-19 18:00:00,0.0,719100.8725155758,0.0,2000043360.1673207,2570471.8158722534,376578.02437156864
2050-01-19 20:00:00,0.0,719100.8725155758,0.0,2000044607.7164078,2050062.4871581153,328444.9904700636
2050-01-19 22:00:00,0.0,719100.8725155758,0.0,2000064867.411,1542657.4573521814,258148.7736378507
2050-01-20 00:00:00,0.0,719100.8725155758,0.0,2000059465.74925,1542657.4573521814,258148.7736378507
2050-01-20 02:00:00,0.0,719100.8725155758,0.0,2000052376.49185,1542657.4573521814,258148.7736378507
2050-01-20 04:00:00,0.0,719100.8725155758,0.0,2000065572.10315,1542657.4573521814,258148.7736378507
2050-01-20 06:00:00,0.0,719100.8725155758,0.0,2000081075.0916,1542657.4573521814,258148.7736378507
2050-01-20 08:00:00,0.0,719100.8725155758,0.0,2000090125.73825,1542657.4573521814,258148.7736378507
2050-01-20 10:00:00,0.0,719100.8725155758,0.0,2000087567.31655,1542657.4573521814,258148.7736378507
2050-01-20 12:00:00,0.0,719100.8725155758,0.0,2000090093.6709385,1759872.890854885,272087.98633192055
2050-01-20 14:00:00,0.0,719100.8725155758,0.0,2000119118.003221,2706118.197493552,328341.1666347183
2050-01-20 16:00:00,0.0,719100.8725155758,0.0,2000099830.9582958,2472898.9728319715,405001.6189719939
2050-01-20 18:00:00,0.0,719100.8725155758,0.0,2000077261.4417348,2432834.4583174004,429030.1508474676
2050-01-20 20:00:00,0.0,719100.8725155758,0.0,2000052158.492155,2054272.9244722195,337948.3508313398
2050-01-20 22:00:00,0.0,719100.8725155758,0.0,2000036485.95775,1542657.4573521814,258148.7736378507
2050-01-21 00:00:00,0.0,719100.8725155758,0.0,2000028201.95175,1542657.4573521814,258148.7736378507
2050-01-21 02:00:00,0.0,719100.8725155758,0.0,2000024839.13735,1542657.4573521814,258148.7736378507
2050-01-21 04:00:00,0.0,719100.8725155758,0.0,2000015364.831,1542657.4573521814,258148.7736378507
2050-01-21 06:00:00,0.0,719100.8725155758,0.0,2000010538.85685,1542657.4573521814,258148.7736378507
2050-01-21 08:00:00,0.0,719100.8725155758,0.0,2000014254.22525,1542657.4573521814,258148.7736378507
2050-01-21 10:00:00,0.0,719100.8725155758,0.0,2000027721.5191,1542657.4573521814,258148.7736378507
2050-01-21 12:00:00,0.0,719100.8725155758,0.0,2000080537.9109964,1615014.5412533428,275572.96844218817
2050-01-21 14:00:00,0.0,719100.8725155758,0.0,2000108877.7512376,1993114.1182078938,389898.5667808475
2050-01-21 16:00:00,0.0,719100.8725155758,0.0,2000124272.8951838,2178245.1642130343,391872.56064011797
2050-01-21 18:00:00,0.0,719100.8725155758,0.0,2000117094.619725,1913937.9317034448,361614.4131475469
2050-01-21 20:00:00,0.0,719100.8725155758,0.0,2000097100.196631,1640063.8940000578,293971.7507672284
2050-01-21 22:00:00,0.0,719100.8725155758,0.0,2000085797.89385,1542657.4573521814,258148.7736378507
2050-01-22 00:00:00,0.0,719100.8725155758,0.0,2000083260.22245,1542657.4573521814,258148.7736378507
2050-01-22 02:00:00,0.0,719100.8725155758,0.0,2000082064.1833,1542657.4573521814,258148.7736378507
2050-01-22 04:00:00,0.0,719100.8725155758,0.0,2000082313.29215,1542657.4573521814,258148.7736378507
2050-01-22 06:00:00,0.0,719100.8725155758,0.0,2000085815.6837,1542657.4573521814,258148.7736378507
2050-01-22 08:00:00,0.0,719100.8725155758,0.0,2000086449.1747,1542657.4573521814,258148.7736378507
2050-01-22 10:00:00,0.0,719100.8725155758,0.0,2000089150.46685,1542657.4573521814,258148.7736378507
