,A to B,A to C,A to D,A to E,A to F,B to C,B to D,B to E,B to F,C to D,C to E,C to F,D to E,D to F,E to F
2040-01-03 20:00:00,-1793.4999986666662,1793.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7081.924882666666,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-03 22:00:00,-1793.4999986666662,1793.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7081.924882666644,0.0,0.0,-8333.333334,0.0,0.0,0.0,6104.242457179643
2040-01-04 00:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7137.46347433333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-04 02:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7137.46347433333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-04 04:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7137.46347433333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-04 06:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7137.46347433333,0.0,0.0,-8333.333334,0.0,0.0,0.0,1171.0795974200355
2040-01-04 08:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7137.46347433333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-04 10:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7137.46347433333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-04 12:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7137.46347433333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-04 14:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7137.46347433333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-04 16:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7137.46347433333,0.0,0.0,-8333.333334,0.0,0.0,0.0,2625.7134819845774
2040-01-04 18:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7137.46347433333,0.0,0.0,-8333.333334,0.0,-335.5361696803834,0.0,746.8562512822082
2040-01-04 20:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,-441.5365780355128,-6695.9268962978385,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-04 22:00:00,-1849.8333319999983,1849.8333319999983,0.0,0.0,0.0,8333.333334,-441.5365780355128,-6695.926896297817,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 00:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7159.376024333327,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 02:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7159.376024333327,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 04:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,-440.65689720217915,-6718.719127131148,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 06:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7159.376024333327,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 08:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7159.376024333305,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 10:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7159.376024333327,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 12:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7159.376024333327,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 14:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7159.376024333327,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 16:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7159.376024333327,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 18:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7159.376024333327,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 20:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7159.376024333327,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-05 22:00:00,-1870.4166653333305,1870.4166653333305,0.0,0.0,0.0,8333.333334,-223.9902172021798,-6935.385807131148,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 00:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7132.146807666664,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 02:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7132.146807666664,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 04:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7132.146807666664,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 06:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,-223.63359636884616,-6908.51321129784,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 08:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7132.146807666642,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 10:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7132.146807666686,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 12:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7132.146807666642,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 14:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7132.146807666664,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 16:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7132.146807666664,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 18:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7132.146807666664,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 20:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7132.146807666686,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-06 22:00:00,-1844.8333319999983,1844.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7132.146807666664,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 00:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7105.599774333332,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 02:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7105.599774333332,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 04:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7105.599774333332,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 06:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7105.59977433331,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 08:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7105.599774333332,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 10:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7105.599774333332,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 12:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7105.599774333332,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 14:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7105.599774333332,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 16:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,-125.92865899037315,-6979.671115342981,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 18:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7105.59977433331,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 20:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,-3261.657114163894,-3843.9426601694377,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-07 22:00:00,-1816.1666653333305,1816.1666653333305,0.0,0.0,0.0,8333.333334,-275.3895322021799,-6830.210242131174,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 00:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,-275.0877055355136,-6828.659785464484,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 02:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,-275.0877055355131,-6828.659785464485,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 04:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,-275.0877055355136,-6828.659785464462,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 06:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,-275.0877055355136,-6828.659785464506,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 08:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7103.747490999998,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 10:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7103.747490999998,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 12:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7103.747490999998,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 14:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7103.747490999998,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 16:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,-275.0877055355131,-6828.659785464485,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 18:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7103.747490999976,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 20:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7103.74749100002,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-08 22:00:00,-1816.0833319999983,1816.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7103.747490999998,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 00:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7117.185157666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 02:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7117.185157666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 04:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7117.185157666641,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 06:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,-74.10370554759743,-7043.081452119088,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 08:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7117.185157666641,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 10:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7117.185157666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 12:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7117.185157666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 14:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7117.185157666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 16:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,-274.3689847021801,-6842.816172964505,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 18:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7117.185157666641,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 20:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,0.0,-7117.185157666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-09 22:00:00,-1831.8333319999983,1831.8333319999983,0.0,0.0,0.0,8333.333334,-274.3689847021801,-6842.816172964505,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 00:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7157.398857666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 02:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7157.398857666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 04:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7157.398857666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 06:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,-275.51350470217994,-6881.885352964484,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 08:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7157.398857666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 10:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7157.398857666642,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 12:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7157.398857666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 14:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7157.398857666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 16:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7157.398857666685,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 18:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7157.398857666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 20:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,0.0,-7157.398857666642,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-10 22:00:00,-1869.4999986666662,1869.4999986666662,0.0,0.0,0.0,8333.333334,-275.51350470217994,-6881.885352964506,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-11 00:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,-161.81853857135638,-6953.016852428618,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-11 02:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7114.835391000019,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-11 04:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7114.835390999975,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-11 06:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,-274.22400720218,-6840.611383797817,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-11 08:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7114.835390999997,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-11 10:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7114.835391000019,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-11 12:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7114.835390999975,0.0,0.0,-8333.333334,0.0,-299.65220727225824,0.0,0.0
2040-01-11 14:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7114.835390999997,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-11 16:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7114.835390999997,0.0,0.0,-8333.333334,0.0,0.0,0.0,959.8776987725396
2040-01-11 18:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7114.835390999997,0.0,0.0,-8333.333334,0.0,0.0,0.0,1121.7721773603635
2040-01-11 20:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7114.835391000019,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-11 22:00:00,-1824.4166653333305,1824.4166653333305,0.0,0.0,0.0,8333.333334,0.0,-7114.835390999997,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-12 00:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7116.5744326666645,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-12 02:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7116.5744326666645,0.0,0.0,-8333.333334,0.0,0.0,0.0,2870.6464190674924
2040-01-12 04:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7116.5744326666645,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-12 06:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7116.574432666643,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-12 08:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,-914.0530823875715,-6202.521350279093,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-12 10:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7116.5744326666645,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-12 12:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7116.5744326666645,0.0,0.0,-8333.333334,0.0,0.0,0.0,2709.0866662663448
2040-01-12 14:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,-441.73931720217934,-6674.835115464507,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-12 16:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7116.574432666643,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-12 18:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7116.5744326666645,0.0,0.0,-8333.333334,0.0,0.0,0.0,2460.7171258639532
2040-01-12 20:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7116.574432666686,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-01-12 22:00:00,-1829.7499986666662,1829.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7116.5744326666645,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
